/// SU2 - Version 2.00
/// 
P,mBar	T2,K	V(Ge),V	V(Coil),V)	V(Sample-V),V	V(Sample-I),V


185	 2.904	0.28154531121	-0.00075937976	-0.00011337703	1.86776971817
184	 2.904	0.28157803416	0.04553197697	-0.00011202236	1.86770009995
185	 2.904	0.28183701634	0.11089734733	-0.00010800883	1.86780345440
185	 2.903	0.28165531158	0.21157179773	-0.00011101534	1.86785197258
184	 2.904	0.28184118867	0.31746196747	-0.00011254718	1.86792039871
185	 2.903	0.28182324767	0.37291345000	-0.00011216590	1.86795032024
184	 2.903	0.28187790513	0.46287113428	-0.00011260662	1.86785387993
184	 2.903	0.28200611472	0.55223453045	-0.00011247205	1.86783468723
184	 2.903	0.28189006448	0.65211832523	-0.00011040641	1.86786139011
184	 2.903	0.28203403950	0.72134733200	-0.00011243280	1.86778748035
184	 2.902	0.28213790059	0.79239362478	-0.00011232178	1.86780416965
184	 2.902	0.28201499581	1.04086124897	-0.00010967525	1.86783957481
184	 2.902	0.28217455745	1.18266725540	-0.00011093796	1.86781072617
184	 2.902	0.28215178847	1.38058102131	-0.00010970328	1.86788892746
184	 2.902	0.28222495317	1.47315168381	-0.00010930296	1.86779594421
184	 2.901	0.28240236640	1.47926926613	-0.00011098395	1.86769449711
184	 2.901	0.28220319748	1.52726495266	-0.00010800773	1.86773347855
184	 2.901	0.28239953518	1.64520001411	-0.00010858077	1.86776494980
184	 2.901	0.28236219287	1.72241115570	-0.00010374075	1.86774051189
183	 2.901	0.28238704801	1.77235877514	-0.00010071405	1.86763083935
184	 2.901	0.28246751428	1.87896168232	-0.00008739504	1.86774170399
184	 2.901	0.28229072690	1.91021275520	-0.00007192406	1.86781680584
183	 2.901	0.28238484263	2.16209888458	0.00010504376	1.86775040627
184	 2.901	0.28199481964	2.18729352951	0.00015155434	1.86772823334
184	 2.903	0.28181609511	2.20266270638	0.00016594765	1.86772644520
183	 2.904	0.28175038099	2.24559378624	0.00019361512	1.86763226986
184	 2.904	0.28162181377	2.29497456551	0.00024250298	1.86753737926
183	 2.905	0.28148305416	2.37637042999	0.00031985904	1.86758482456
184	 2.905	0.28141573071	2.40263915062	0.00035466766	1.86772727966
183	 2.906	0.28113737702	2.41780281067	0.00036489381	1.86772048473
183	 2.907	0.28115084767	2.61959695816	0.00046675725	1.86771464348
183	 2.908	0.28083932400	2.69835400581	0.00048534456	1.86765027046
183	 2.909	0.28084880114	2.90105414391	0.00049534533	1.86765754223
183	 2.909	0.28092277050	2.95372390747	0.00049647124	1.86765336990
183	 2.909	0.28083664179	2.95389008522	0.00049676950	1.86769425869
182	 2.909	0.28085434437	2.95320057869	0.00049656094	1.86764621735
183	 2.909	0.28082966805	2.95243883133	0.00049689179	1.86766111851
183	 2.909	0.28084266186	2.93063330650	0.00049273600	1.86769545078
183	 2.909	0.28099292517	2.85072755814	0.00049266871	1.86770653725
183	 2.909	0.28090223670	2.65771341324	0.00047940604	1.86765038967
182	 2.909	0.28104454279	2.53986692429	0.00045368532	1.86766660213
183	 2.908	0.28113812208	2.39267468452	0.00034472789	1.86760139465
182	 2.907	0.28129234910	2.25956487656	0.00025768613	1.86761999130
182	 2.906	0.28181603551	2.16040015221	0.00012410119	1.86772918701
183	 2.904	0.28199359775	2.08364319801	0.00005991937	1.86764109135
182	 2.903	0.28230485320	1.96440553665	-0.00001490802	1.86760377884
182	 2.901	0.28261661530	1.91076815128	-0.00004340871	1.86750400066
183	 2.900	0.28269261122	1.86102926731	-0.00006165408	1.86750888824
182	 2.899	0.28287589550	1.79364788532	-0.00008692176	1.86742007732
183	 2.899	0.28291288018	1.72648823261	-0.00010167956	1.86745584011
182	 2.898	0.28296381235	1.48252439499	-0.00012766830	1.86747038364
182	 2.898	0.28316593170	1.13812351227	-0.00011470028	1.86742889881
183	 2.898	0.28307121992	0.88229745626	-0.00011455449	1.86718082428
182	 2.898	0.28319832683	0.61875247955	-0.00011406331	1.86738836765
182	 2.897	0.28323960304	0.34805813432	-0.00012093084	1.86747980118
182	 2.897	0.28314763308	0.12900009751	-0.00011752062	1.86749243736
182	 2.897	0.28332018852	-0.00075443048	-0.00011324803	1.86745691299
182	 2.897	0.28312456608	-0.00075681903	-0.00011296992	1.86740267277
