/// SU2 - Version 2.00
/// 
P,mBar	T2,K	V(Ge),V	V(Coil),V)	V(Sample-V),V	V(Sample-I),V


42	 2.222	0.48093676567	-0.00075998448	-0.00011335563	1.86569535732
41	 2.222	0.48118516803	-0.00076003384	-0.00011325582	1.86567115784
42	 2.221	0.48115929961	-0.00075989583	-0.00011306183	1.86562561989
41	 2.221	0.48130175471	-0.00076010672	-0.00011358664	1.86562228203
42	 2.220	0.48135310411	-0.00075989700	-0.00011327826	1.86567115784
41	 2.220	0.48151135445	-0.00076001475	-0.00011349805	1.86561465263
42	 2.219	0.48184093833	0.07739368826	-0.00010916714	1.86564314365
41	 2.218	0.48146027327	0.16765026748	-0.00011203909	1.86565792561
41	 2.218	0.48218819499	0.23926964402	-0.00011191349	1.86563682556
41	 2.217	0.48220294714	0.33784419298	-0.00011172958	1.86566352844
41	 2.217	0.48233827949	0.37142902613	-0.00011335676	1.86572480202
41	 2.216	0.48247131705	0.40337705612	-0.00011312911	1.86569881439
41	 2.216	0.48281905055	0.42181605101	-0.00011316611	1.86565375328
41	 2.215	0.48314055800	0.42685109377	-0.00011429876	1.86564564705
42	 2.214	0.48394972086	0.43500438333	-0.00011308987	1.86566901207
41	 2.214	0.48378765583	0.82618063688	-0.00010827230	1.86569237709
41	 2.213	0.48442509770	0.98754405975	-0.00011155019	1.86564815044
42	 2.212	0.48453870416	1.07413744926	-0.00011176889	1.86569666862
41	 2.211	0.48486497998	1.13596200943	-0.00011092446	1.86573064327
41	 2.211	0.48545736074	1.23145174980	-0.00010944197	1.86567080021
41	 2.210	0.48530328274	1.30249953270	-0.00011124522	1.86566710472
41	 2.209	0.48644259572	1.42519354820	-0.00010861550	1.86561715603
41	 2.208	0.48645177484	1.47960698605	-0.00011133044	1.86556959152
41	 2.207	0.48675739765	1.49518668652	-0.00011163771	1.86563086510
41	 2.206	0.48743584752	1.72506642342	-0.00010435077	1.86561310291
41	 2.206	0.48714655638	1.84801518917	-0.00010816581	1.86566960812
41	 2.205	0.48710933328	1.93584036827	-0.00010573347	1.86558008194
41	 2.204	0.48726642132	2.02422547340	-0.00010067478	1.86560010910
41	 2.204	0.48790764809	2.07724332809	-0.00009490399	1.86561286449
42	 2.204	0.48824411631	2.20126581192	-0.00007618312	1.86565589905
41	 2.203	0.48829996586	2.39508152008	0.00005711364	1.86571192741
41	 2.203	0.48824033141	2.45013093948	0.00013385642	1.86567807198
41	 2.202	0.48847046494	2.52428340912	0.00019322618	1.86563837528
41	 2.203	0.48857262731	2.58019566536	0.00025456634	1.86569571495
41	 2.202	0.48861676455	2.62955069542	0.00031026136	1.86572980881
41	 2.202	0.48822882771	2.72105312347	0.00039147850	1.86568713188
41	 2.203	0.48846793175	2.83722305298	0.00044318460	1.86570763588
41	 2.203	0.48836487532	2.87391066551	0.00045747354	1.86565649509
41	 2.203	0.48822823167	2.93098950386	0.00047404913	1.86564755440
41	 2.203	0.48829054832	2.95906853676	0.00047746612	1.86556351185
41	 2.203	0.48847612739	2.95858097076	0.00047768489	1.86557614803
41	 2.203	0.48851606250	2.95785117149	0.00047711411	1.86549866199
41	 2.203	0.48851904273	2.95723509789	0.00047729709	1.86553537846
