/// SU2 - Version 2.00
/// 
P,mBar	T2,K	V(Ge),V	V(Coil),V)	V(Sample-V),V	V(Sample-I),V


988	 5.692	0.03478993475	-0.00075993460	-0.00011183921	1.86899507046
988	 5.692	0.03479370102	-0.00075974956	-0.00011136934	1.86900043488
989	 5.692	0.03476275876	0.19915764034	-0.00010913209	1.86902344227
988	 5.692	0.03477892280	0.30671909451	-0.00010924423	1.86893033981
988	 5.692	0.03476992995	0.44579324126	-0.00011140746	1.86898839474
988	 5.692	0.03478027135	0.65075212717	-0.00004411984	1.86893165112
988	 5.692	0.03474120051	0.82364153862	0.00031608567	1.86889982224
988	 5.694	0.03480870649	0.82132995129	0.00035039906	1.86892831326
988	 5.694	0.03480272740	0.85936564207	0.00044704103	1.86889183521
988	 5.695	0.03478670865	0.91250365973	0.00056638627	1.86889231205
988	 5.695	0.03477686644	1.00461423397	0.00065266847	1.86898815632
988	 5.697	0.03477484733	1.04823040962	0.00068217196	1.86899518967
988	 5.697	0.03474514931	1.06037628651	0.00068033597	1.86895418167
988	 5.698	0.03474055231	1.14223468304	0.00068383367	1.86898267269
988	 5.698	0.03473712131	1.23239302635	0.00068905397	1.86889481544
988	 5.698	0.03473873436	1.44053423405	0.00068735180	1.86896288395
988	 5.698	0.03472654149	1.58795142174	0.00069060730	1.86885070801
988	 5.698	0.03471480310	1.72713756561	0.00069128699	1.86884415150
988	 5.699	0.03472042456	1.93111884594	0.00069413305	1.86876320839
988	 5.699	0.03471191227	2.18806123734	0.00070825970	1.86874508858
988	 5.698	0.03476253524	2.37906932831	0.00069621787	1.86876368523
988	 5.698	0.03478212282	2.45357775688	0.00069585908	1.86880004406
988	 5.697	0.03478948027	2.65614938736	0.00069745601	1.86882305145
988	 5.697	0.03480284289	2.83485436440	0.00070031895	1.86874902248
988	 5.697	0.03481239080	2.96140432358	0.00070177007	1.86871087551
988	 5.697	0.03482976556	2.94631433487	0.00069970085	1.86873626709
988	 5.696	0.03482941166	2.81591033936	0.00069801422	1.86873531342
988	 5.696	0.03482082486	2.71330118179	0.00069398578	1.86871314049
988	 5.697	0.03485327959	2.58284807205	0.00069147832	1.86866724491
988	 5.696	0.03485613316	2.46725773811	0.00069498277	1.86866462231
988	 5.696	0.03481715545	2.39484119415	0.00069535628	1.86866962910
988	 5.696	0.03480152786	2.22854137421	0.00069366954	1.86863994598
988	 5.697	0.03479141742	2.07362174988	0.00068609772	1.86859166622
988	 5.697	0.03476810083	1.87957823277	0.00069068419	1.86851990223
988	 5.697	0.03476517648	1.64508247375	0.00068389624	1.86858499050
988	 5.697	0.03476202860	1.43610310555	0.00068831915	1.86857795715
988	 5.697	0.03475525230	1.26361000538	0.00068264583	1.86855041981
988	 5.697	0.03477017581	1.09334790707	0.00068747904	1.86854875088
988	 5.697	0.03478116542	1.04664719105	0.00068314024	1.86856687069
988	 5.697	0.03474371508	0.76492977142	0.00049958803	1.86856830120
988	 5.697	0.03476526216	0.61209970713	-0.00008881196	1.86853504181
988	 5.694	0.03465214744	0.56084972620	-0.00010507033	1.86861813068
988	 5.694	0.03466764092	0.48416557908	-0.00011363911	1.86854720116
988	 5.694	0.03465813026	0.42337819934	-0.00011208483	1.86846363544
988	 5.694	0.03465937823	0.39167645574	-0.00011179775	1.86846578121
988	 5.694	0.03464569524	0.33489561081	-0.00011174168	1.86847138405
988	 5.694	0.03462687880	0.27399089932	-0.00011613093	1.86853826046
988	 5.695	0.03464372829	0.18521484733	-0.00011148936	1.86841320992
988	 5.695	0.03461934999	0.10877038538	-0.00011299543	1.86847329140
988	 5.695	0.03466694057	-0.00074461935	-0.00011407872	1.86843073368
