/// SU2 - Version 2.00
/// 
P,mBar	T2,K	V(Ge),V	V(Coil),V)	V(Sample-V),V	V(Sample-I),V


101	 2.587	0.36031860113	-0.00075984251	-0.00011335455	1.86757028103
102	 2.586	0.36038172245	-0.00075973931	-0.00011322895	1.86749243736
101	 2.586	0.36043584347	0.09520996362	-0.00010922663	1.86746227741
101	 2.586	0.36063554883	0.19362907112	-0.00011344540	1.86744964123
101	 2.586	0.36040899158	0.24725945294	-0.00011255163	1.86745202541
100	 2.586	0.36048460007	0.33281707764	-0.00011283758	1.86747884750
101	 2.586	0.36070439219	0.38717740774	-0.00011221968	1.86746335030
101	 2.586	0.36051964760	0.44435113668	-0.00011213670	1.86746430397
100	 2.585	0.36088332534	0.50674796104	-0.00011343530	1.86743414402
101	 2.585	0.36088794470	0.63587784767	-0.00011295982	1.86738312244
100	 2.585	0.36088278890	0.76357918978	-0.00011077195	1.86742186546
101	 2.585	0.36107954383	0.81373482943	-0.00011237109	1.86754941940
101	 2.584	0.36089706421	1.03321385384	-0.00010817813	1.86751961708
100	 2.584	0.36099904776	1.13156104088	-0.00011186535	1.86752796173
101	 2.584	0.36122360826	1.34779131413	-0.00010425880	1.86753225327
101	 2.584	0.36092621088	1.42478549480	-0.00011144371	1.86758601665
100	 2.584	0.36125919223	1.48382425308	-0.00011122504	1.86763489246
101	 2.583	0.36129254103	1.54854321480	-0.00011141344	1.86755096912
100	 2.584	0.36114493012	1.68873572350	-0.00010165604	1.86758327484
100	 2.583	0.36151957512	1.81775629520	-0.00010567518	1.86755335331
100	 2.583	0.36129882932	1.91452956200	-0.00009424463	1.86754751205
100	 2.583	0.36131909490	2.02386975288	-0.00007759615	1.86751163006
100	 2.583	0.36147254705	2.12912607193	-0.00005591589	1.86745417118
100	 2.583	0.36115792394	2.19907307625	0.00001028781	1.86745357513
100	 2.584	0.36123090982	2.23984932899	0.00006194791	1.86753451824
100	 2.584	0.36087253690	2.29243850708	0.00010955968	1.86743009090
100	 2.586	0.36053994298	2.39794564247	0.00022007039	1.86740410328
100	 2.586	0.36051207781	2.43161988258	0.00025435534	1.86748659611
100	 2.587	0.36006876826	2.46320772171	0.00027152296	1.86738836765
100	 2.588	0.36007708311	2.54550814629	0.00036593690	1.86738049984
100	 2.589	0.35973665118	2.62157607079	0.00040335621	1.86745584011
100	 2.590	0.35946759582	2.65356421471	0.00043721616	1.86739778519
100	 2.591	0.35947278142	2.84336042404	0.00048391288	1.86748671532
100	 2.591	0.35904684663	2.92585182190	0.00049613742	1.86741197109
99	 2.592	0.35909870267	2.95401334763	0.00049106748	1.86727654934
100	 2.592	0.35918653011	2.95396161079	0.00049114594	1.86736762524
100	 2.592	0.35907164216	2.95165014267	0.00049069076	1.86736226082
99	 2.592	0.35914620757	2.87221074104	0.00048653368	1.86739826202
100	 2.592	0.35921585560	2.81469011307	0.00048279038	1.86743092537
100	 2.592	0.35918822885	2.69648933411	0.00046050118	1.86742949486
100	 2.592	0.35951355100	2.59371709824	0.00042582725	1.86738562584
100	 2.591	0.35942021012	2.47977447510	0.00035412540	1.86747753620
99	 2.591	0.35996994376	2.42987537384	0.00024488970	1.86740493774
100	 2.589	0.36024597287	2.39836239815	0.00022194108	1.86740100384
99	 2.588	0.36051034927	2.23687243462	0.00007698951	1.86744666100
99	 2.587	0.36109524965	2.17550301552	0.00002446029	1.86746978760
100	 2.585	0.36119431257	2.12391400337	0.00000761106	1.86736309528
99	 2.584	0.36148905754	2.03526163101	-0.00003194453	1.86732065678
100	 2.583	0.36186861992	1.91743803024	-0.00008714607	1.86730837822
100	 2.582	0.36189925671	1.81283736229	-0.00010669117	1.86731421947
99	 2.582	0.36225029826	1.75957691669	-0.00010888802	1.86735057831
100	 2.581	0.36225089431	1.64274108410	-0.00011145941	1.86733615398
99	 2.581	0.36216506362	1.49446463585	-0.00011128447	1.86731863022
99	 2.580	0.36255624890	1.44314026833	-0.00011198536	1.86736452579
99	 2.580	0.36225885153	1.31802165508	-0.00011189116	1.86745178699
99	 2.580	0.36246734858	1.07610702515	-0.00011376392	1.86736667156
100	 2.580	0.36253196001	0.77335852385	-0.00012312883	1.86734724045
99	 2.580	0.36247527599	0.57398283482	-0.00011308995	1.86735570431
99	 2.580	0.36266285181	0.36664265394	-0.00011547183	1.86729085445
99	 2.580	0.36254158616	0.19406092167	-0.00011325032	1.86727082729
99	 2.579	0.36267465353	-0.00075189990	-0.00011331761	1.86734557152
99	 2.579	0.36272704601	-0.00075658929	-0.00011311465	1.86729001999
