/// SU2 - Version 2.00
/// 
P,mBar	T2,K	V(Ge),V	V(Coil),V)	V(Sample-V),V	V(Sample-I),V


65	 2.388	0.42244699597	-0.00075950025	-0.00011346446	1.86707484722
64	 2.389	0.42238944769	-0.00076024048	-0.00011332540	1.86707556248
63	 2.388	0.42291769385	0.23346556723	-0.00011266152	1.86707818508
64	 2.388	0.42253214121	0.37222242355	-0.00011319084	1.86697661877
64	 2.388	0.42247077823	0.42892816663	-0.00011023256	1.86705839634
63	 2.388	0.42302542925	0.54878908396	-0.00010532077	1.86681354046
65	 2.388	0.42266139388	0.69319778681	-0.00011156144	1.86679828167
64	 2.388	0.42253425717	0.85897922516	-0.00011057124	1.86672353745
64	 2.388	0.42307764292	0.96039897203	-0.00010980420	1.86673831940
65	 2.388	0.42269152403	1.05014157295	-0.00011234421	1.86683964729
64	 2.388	0.42277455330	1.11471009254	-0.00011161641	1.86690342426
63	 2.388	0.42328605056	1.47942924500	-0.00011135850	1.86687684059
64	 2.387	0.42299056053	1.60321760178	-0.00011118806	1.86690533161
63	 2.388	0.42286261916	1.82398724556	-0.00010849218	1.86684012413
63	 2.388	0.42330437899	1.90495491028	-0.00010503038	1.86683440208
64	 2.387	0.42298749089	2.04167532921	-0.00008952910	1.86686122417
63	 2.388	0.42294746637	2.17969107628	-0.00005892128	1.86682450771
64	 2.387	0.42338797450	2.24182057381	-0.00002143584	1.86681401730
64	 2.387	0.42282709479	2.39633631706	0.00013219427	1.86682403088
63	 2.389	0.42237275839	2.43549823761	0.00019051779	1.86675179005
63	 2.390	0.42231455445	2.47214937210	0.00021319049	1.86678993702
64	 2.391	0.42170298100	2.61904668808	0.00032750063	1.86676645279
63	 2.392	0.42121046782	2.70678544044	0.00043201272	1.86686217785
63	 2.393	0.42128241062	2.74624133110	0.00044670433	1.86698341370
64	 2.394	0.42053064704	2.82891917229	0.00046939831	1.86682200432
63	 2.396	0.42025864124	2.88010311127	0.00047680747	1.86685180664
63	 2.396	0.42066329718	2.95503187180	0.00048563629	1.86685895920
64	 2.397	0.41991066933	2.95401191711	0.00048599206	1.86689043045
63	 2.398	0.42006361485	2.95317721367	0.00048559174	1.86684703827
63	 2.397	0.42044889927	2.95183396339	0.00048504682	1.86683416367
64	 2.397	0.42002820969	2.95120358467	0.00048546062	1.86677896976
63	 2.398	0.42015135288	2.94918775558	0.00048515791	1.86688888073
63	 2.397	0.42060157657	2.92352175713	0.00048352656	1.86696159840
64	 2.397	0.42002576590	2.92225503922	0.00048276960	1.86696863174
63	 2.398	0.42035573721	2.84096717834	0.00047174393	1.86694908142
63	 2.397	0.42060756683	2.73844385147	0.00044757413	1.86691868305
64	 2.397	0.42018502951	2.71905016899	0.00043644759	1.86692476273
63	 2.397	0.42072972655	2.62429690361	0.00037687822	1.86696505547
63	 2.396	0.42107185721	2.56994557381	0.00032596602	1.86706936359
63	 2.395	0.42073145509	2.50767660141	0.00027325624	1.86709010601
63	 2.395	0.42138236761	2.44248771667	0.00019468549	1.86701333523
63	 2.394	0.42191803455	2.40659379959	0.00016237194	1.86698365211
64	 2.393	0.42171919346	2.38271689415	0.00013315352	1.86696231365
63	 2.392	0.42208471894	2.34124183655	0.00008182417	1.86686789989
63	 2.391	0.42269772291	2.27109980583	0.00003205026	1.86690151691
64	 2.390	0.42262983322	2.23839592934	0.00001181210	1.86689841747
63	 2.389	0.42311584949	2.19645667076	-0.00001216824	1.86686885357
64	 2.388	0.42347151041	2.15780568123	-0.00003011983	1.86700105667
63	 2.388	0.42308768630	1.92989909649	-0.00009071769	1.86697328091
63	 2.388	0.42373079062	1.78559041023	-0.00011101528	1.86700046062
64	 2.386	0.42409849167	1.62090241909	-0.00011452530	1.86692452431
63	 2.386	0.42358592153	1.42878353596	-0.00011458810	1.86687922478
63	 2.386	0.42418277264	1.27724480629	-0.00011588221	1.86679112911
63	 2.385	0.42428061366	1.11488568783	-0.00011877322	1.86687481403
63	 2.385	0.42396891117	0.61539143324	-0.00012133229	1.86677980423
63	 2.385	0.42439186573	0.18937425315	-0.00011597529	1.86678671837
64	 2.385	0.42436084151	-0.00075108121	-0.00011313251	1.86684095860
63	 2.385	0.42425698042	-0.00075587508	-0.00011323793	1.86686015129
63	 2.385	0.42446523905	-0.00075715024	-0.00011343529	1.86685919762
63	 2.384	0.42452931404	-0.00075761450	-0.00011327268	1.86685037613
