/// SU2 - Version 2.00
/// 
P,mBar	T2,K	V(Ge),V	V(Coil),V)	V(Sample-V),V	V(Sample-I),V


806	 4.027	0.13091000915	-0.00075980870	-0.00011235217	1.86700820923
806	 4.027	0.13088861108	-0.00075992307	-0.00011237796	1.86698031425
805	 4.027	0.13092106581	-0.00075942284	-0.00011203594	1.86694657803
806	 4.027	0.13088752329	0.05793942511	-0.00011410270	1.86693894863
805	 4.027	0.13093459606	0.15207119286	-0.00010690997	1.86700057983
805	 4.027	0.13092768192	0.16502356529	-0.00011138664	1.86698341370
806	 4.027	0.13092699647	0.20551851392	-0.00011176006	1.86697030067
805	 4.026	0.13095398247	0.22229842842	-0.00011233647	1.86699652672
805	 4.026	0.13094504178	0.28593835235	-0.00011112535	1.86706006527
805	 4.026	0.13094156981	0.30674558878	-0.00011189688	1.86700785160
805	 4.026	0.13096061349	0.38473051786	-0.00011184643	1.86698687077
805	 4.026	0.13096277416	0.41670104861	-0.00011181839	1.86700320244
805	 4.026	0.13099952042	0.43629881740	-0.00011110743	1.86699044704
805	 4.026	0.13096314669	0.46817874908	-0.00011177467	1.86705601215
805	 4.026	0.13098414242	0.49761539698	-0.00011165469	1.86708247662
805	 4.026	0.13099132478	0.49369472265	-0.00011149097	1.86710178852
805	 4.026	0.13099329174	0.49299204350	-0.00011152461	1.86705446243
804	 4.025	0.13102562726	0.49498558044	-0.00011149433	1.86707866192
805	 4.025	0.13099873066	0.50015842915	-0.00011201132	1.86710143089
804	 4.025	0.13102924824	0.51523035765	-0.00011184310	1.86708021164
805	 4.025	0.13100725412	0.52649611235	-0.00011149660	1.86710023880
805	 4.025	0.13103657961	0.53302240372	-0.00011126784	1.86705887318
804	 4.025	0.13103009760	0.57342368364	-0.00011050866	1.86710906029
804	 4.025	0.13105861843	0.60765522718	-0.00011234328	1.86709165573
804	 4.025	0.13105286658	0.62021666765	-0.00011163569	1.86710751057
804	 4.025	0.13105615973	0.63495314121	-0.00011006572	1.86713099480
804	 4.025	0.13103304803	0.64205938578	-0.00011167383	1.86712563038
804	 4.025	0.13108253479	0.64713776112	-0.00011140581	1.86711120605
804	 4.025	0.13105669618	0.64230793715	-0.00011153815	1.86709356308
804	 4.025	0.13106700778	0.63763570786	-0.00011122640	1.86712169647
804	 4.024	0.13109435141	0.65574872494	-0.00011127912	1.86706602573
804	 4.025	0.13106165826	0.68923991919	-0.00011110419	1.86706638336
804	 4.024	0.13110689819	0.71961653233	-0.00011080030	1.86711359024
804	 4.024	0.13109427691	0.72844642401	-0.00011101897	1.86706435680
804	 4.024	0.13111893833	0.73076659441	-0.00011073526	1.86713993549
804	 4.024	0.13110505044	0.86177939177	-0.00011041453	1.86714887619
804	 4.024	0.13111148775	0.92231613398	-0.00011107729	1.86711680889
803	 4.024	0.13111625612	0.98039835691	-0.00010904643	1.86713075638
804	 4.024	0.13111978769	1.05463922024	-0.00011117039	1.86715447903
803	 4.024	0.13110776246	1.07953143120	-0.00011060632	1.86715102196
803	 4.024	0.13115473092	1.14300727844	-0.00011051213	1.86713552475
804	 4.024	0.13114117086	1.22112429142	-0.00011050540	1.86713778973
