/// SU2 - Version 2.00
/// 
P,mBar	T2,K	V(Ge),V	V(Coil),V)	V(Sample-V),V	V(Sample-I),V


987	 5.394	0.04545593634	-0.00076031446	-0.00011174055	1.87146937847
988	 5.395	0.04543865472	-0.00076002511	-0.00011210277	1.87137424946
987	 5.395	0.04545428976	-0.00076002063	-0.00011182802	1.87146174908
987	 5.395	0.04547261074	-0.00060640165	-0.00011141870	1.87143743038
987	 5.394	0.04543952271	0.04696961492	-0.00011158916	1.87146198750
987	 5.395	0.04542794824	0.17200627923	-0.00011212296	1.87146604061
987	 5.395	0.04543033615	0.24271474779	-0.00011173158	1.87147605419
987	 5.395	0.04543137550	0.30409175158	-0.00011087594	1.87143111229
987	 5.395	0.04543804005	0.37377789617	-0.00011070212	1.87143671513
987	 5.395	0.04543146864	0.42872637510	-0.00011101948	1.87141776085
987	 5.395	0.04538782313	0.49503403902	-0.00011093201	1.87139391899
987	 5.396	0.04539036751	0.62234246731	-0.00010946855	1.87139594555
987	 5.396	0.04538786039	0.69663304090	-0.00011018402	1.87136411667
987	 5.396	0.04539546743	0.76205217838	-0.00010535630	1.87135541439
987	 5.396	0.04536683112	0.86047691107	-0.00004907889	1.87140846252
987	 5.396	0.04538309947	0.92231029272	0.00009185915	1.87142229080
987	 5.397	0.04537962005	1.02494537830	0.00026164125	1.87138819695
987	 5.398	0.04537068307	1.05476880074	0.00038507051	1.87138748169
987	 5.399	0.04535607249	1.06332051754	0.00040174599	1.87142300606
987	 5.400	0.04536058754	1.09611713886	0.00045050756	1.87144815922
987	 5.400	0.04531144351	1.12416172028	0.00050384126	1.87147367001
987	 5.401	0.04530283436	1.14281034470	0.00053566933	1.87139427662
987	 5.401	0.04537607357	1.20003139973	0.00061166345	1.87136864662
987	 5.401	0.04538357630	1.23198533058	0.00062647962	1.87136697769
987	 5.401	0.04538835958	1.31977927685	0.00063317205	1.87130773067
988	 5.401	0.04539237916	1.36316084862	0.00063540024	1.87132239342
988	 5.400	0.04540258273	1.48386740685	0.00063586450	1.87132704258
988	 5.400	0.04541758448	1.60270798206	0.00063875678	1.87132287025
988	 5.400	0.04539849609	1.66006398201	0.00063687965	1.87135589123
988	 5.400	0.04544743523	1.72536766529	0.00063778914	1.87137281895
987	 5.400	0.04541436955	1.80157136917	0.00063776894	1.87128734589
988	 5.400	0.04540411010	1.83236169815	0.00063864136	1.87126255035
988	 5.400	0.04538835213	1.87753295898	0.00063895871	1.87131035328
987	 5.400	0.04538568854	1.93276751041	0.00063935894	1.87126946449
987	 5.400	0.04541368037	2.01781940460	0.00064459932	1.87126255035
988	 5.400	0.04540197924	2.08442568779	0.00064037944	1.87118601799
988	 5.400	0.04538554698	2.16629433632	0.00064223079	1.87111973763
988	 5.400	0.04537311196	2.40038347244	0.00064485054	1.87111377716
987	 5.400	0.04536403343	2.96358108521	0.00065212743	1.87116646767
987	 5.400	0.04539094493	2.96267604828	0.00064770575	1.87113022804
988	 5.400	0.04535978660	2.95995759964	0.00064760575	1.87113690376
987	 5.400	0.04538425431	2.84042572975	0.00064620620	1.87113535404
987	 5.400	0.04536871240	2.53983855247	0.00064287888	1.87113606930
988	 5.400	0.04539026320	2.23306465149	0.00063836406	1.87110972404
988	 5.400	0.04537343979	1.79500424862	0.00063297118	1.87116527557
987	 5.400	0.04537588730	1.57121849060	0.00063210435	1.87111568451
988	 5.400	0.04539941251	1.40095174313	0.00063521188	1.87114965916
987	 5.399	0.04538561404	1.05075275898	0.00051035179	1.87116539478
988	 5.399	0.04538884759	0.97255545855	0.00024741236	1.87117362022
988	 5.397	0.04539101943	0.90653765202	0.00013002091	1.87109529972
988	 5.396	0.04537789524	0.85243386030	0.00004387784	1.87105619907
987	 5.396	0.04537013918	0.78985303640	-0.00005785072	1.87101686001
987	 5.395	0.04536543041	0.71752119064	-0.00010970747	1.87100279331
988	 5.395	0.04535659030	0.65306276083	-0.00011322201	1.87095212936
987	 5.395	0.04529165849	0.55649405718	-0.00011688345	1.87099313736
988	 5.396	0.04528564215	0.34507566690	-0.00011128194	1.87090778351
987	 5.396	0.04526682198	0.20684966445	-0.00011290688	1.87096071243
987	 5.397	0.04521556199	0.05806596950	-0.00011408101	1.87097501755
987	 5.397	0.04522978142	-0.00075723673	-0.00011168564	1.87100791931
988	 5.397	0.04522433132	-0.00075807550	-0.00011159144	1.87094175816
