Data Point Listing of File C:\Documents and Settings\NMR\Desktop\FPraktikum\2021\16122021\centerfrquency-1.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	kHz
-2883.816	-3602.654	-856.934
8259.874	-2261.471	-859.375
-582.616	-1770.540	-861.816
7880.733	-10871.364	-864.258
-696.937	-4402.152	-866.699
10226.175	-9425.346	-869.141
10094.686	-4528.978	-871.582
10295.166	-11536.269	-874.023
-1560.688	-3602.503	-876.465
-6942.808	-3524.885	-878.906
-661.631	1469.522	-881.348
2692.326	-11854.245	-883.789
2582.132	-3906.211	-886.230
5896.345	-3687.693	-888.672
12711.726	-3911.711	-891.113
-8960.865	-4300.302	-893.555
2551.208	-2924.963	-895.996
5530.732	299.542	-898.438
-2611.224	-13174.592	-900.879
2597.163	1524.929	-903.320
1613.095	1650.786	-905.762
11832.090	-2476.285	-908.203
-1836.415	-4297.291	-910.645
2374.877	799.146	-913.086
-842.138	-1701.088	-915.527
-5859.344	-2865.887	-917.969
6115.425	1147.966	-920.410
-5816.502	576.139	-922.852
8800.736	-10330.213	-925.293
-962.557	-2028.878	-927.734
-25.436	634.777	-930.176
-2728.863	-3798.815	-932.617
5209.451	3764.336	-935.059
-3775.236	-1207.067	-937.500
2233.945	-5368.330	-939.941
4514.928	5759.749	-942.383
9673.348	-14468.461	-944.824
2439.685	-189.347	-947.266
-1254.832	-815.952	-949.707
5695.635	-12013.591	-952.148
12342.956	-7923.471	-954.590
6683.559	-10763.027	-957.031
-1362.092	-7951.770	-959.473
9529.854	5717.549	-961.914
2424.819	2840.754	-964.355
2132.632	3601.758	-966.797
-9535.418	1125.979	-969.238
12495.104	-1440.196	-971.680
-4115.199	3520.856	-974.121
10355.848	480.203	-976.563
-3002.699	-361.577	-979.004
1450.583	2595.755	-981.445
244.045	-7036.862	-983.887
6786.522	-3229.457	-986.328
7870.920	-7586.482	-988.770
4717.771	-1833.761	-991.211
4239.164	-11349.232	-993.652
7231.088	-380.572	-996.094
-2318.050	-3165.392	-998.535
-2651.372	3398.112	-1000.977
-455.857	4831.913	-1003.418
-7519.608	-2698.100	-1005.859
-331.796	-619.188	-1008.301
4890.186	699.141	-1010.742
-5117.076	-9638.328	-1013.184
2905.096	2826.809	-1015.625
6380.266	-310.638	-1018.066
552.312	1657.115	-1020.508
6085.738	-8195.271	-1022.949
4363.212	-2800.408	-1025.391
4403.789	-2109.277	-1027.832
-2826.232	-9116.716	-1030.273
3548.714	3708.900	-1032.715
7546.543	-1714.188	-1035.156
2559.670	-5592.807	-1037.598
-4281.180	3390.731	-1040.039
-8452.372	3330.773	-1042.480
-1916.868	-2996.302	-1044.922
2031.186	-2558.025	-1047.363
3886.844	-4890.890	-1049.805
3335.885	6962.822	-1052.246
2319.343	1983.209	-1054.688
-4646.015	1326.080	-1057.129
1583.129	-693.808	-1059.570
6150.633	-18691.945	-1062.012
886.599	-445.269	-1064.453
2730.033	-2497.699	-1066.895
4808.668	-1709.428	-1069.336
-2451.936	727.559	-1071.777
-1140.107	-1392.702	-1074.219
-2733.814	-4171.234	-1076.660
5300.337	1448.812	-1079.102
-962.326	-2697.961	-1081.543
2832.048	184.585	-1083.984
8537.625	4369.162	-1086.426
-108.711	1601.954	-1088.867
4042.279	-5439.816	-1091.309
2348.710	-5180.993	-1093.750
5656.938	2444.170	-1096.191
4670.574	-3986.851	-1098.633
3061.049	1555.115	-1101.074
-468.021	-2538.902	-1103.516
-911.224	-12163.084	-1105.957
-2242.650	5694.605	-1108.398
799.635	-1987.138	-1110.840
-1264.476	-4986.271	-1113.281
342.404	-4718.909	-1115.723
-1564.811	6981.563	-1118.164
1778.850	254.081	-1120.605
-2262.768	-1641.934	-1123.047
-7353.670	-3181.059	-1125.488
3666.930	2679.591	-1127.930
7840.418	-3367.876	-1130.371
-633.646	-3097.168	-1132.813
-5828.709	-3790.734	-1135.254
1485.168	-1667.302	-1137.695
6132.189	1633.858	-1140.137
2087.492	1119.488	-1142.578
5175.707	513.305	-1145.020
-2547.344	174.262	-1147.461
9945.795	-3347.897	-1149.902
1743.646	-4135.820	-1152.344
5758.172	1285.436	-1154.785
-2944.836	3748.718	-1157.227
-2093.410	-2357.783	-1159.668
1179.504	-1368.408	-1162.109
1218.461	4766.670	-1164.551
-11722.742	-3529.889	-1166.992
-89.961	-4338.852	-1169.434
-1417.918	410.545	-1171.875
2783.332	5637.629	-1174.316
3536.119	-11637.789	-1176.758
-10489.402	-6670.555	-1179.199
9474.638	736.000	-1181.641
9635.088	-4466.922	-1184.082
-399.557	-10797.146	-1186.523
-292.704	4890.983	-1188.965
2399.026	-2417.949	-1191.406
-2073.180	-7262.574	-1193.848
874.666	3451.711	-1196.289
535.297	1107.680	-1198.730
3605.266	-1882.289	-1201.172
-3897.301	4975.605	-1203.613
-2487.945	-7782.375	-1206.055
7574.063	-9078.203	-1208.496
-4069.281	-4699.945	-1210.938
-2413.656	7350.281	-1213.379
97.422	701.883	-1215.820
1137.250	-4270.242	-1218.262
-7159.500	-2378.855	-1220.703
602.469	-3339.200	-1223.145
11257.406	-10656.727	-1225.586
-5632.906	-4219.656	-1228.027
-4860.875	493.438	-1230.469
1620.750	-3311.844	-1232.910
-8707.063	-2056.250	-1235.352
-7280.688	379.063	-1237.793
-12038.563	-7466.813	-1240.234
-4959.063	1684.938	-1242.676
7091.891	-1530.500	-1245.117
1047.078	-4301.625	-1247.559
