Data Point Listing of File C:\Documents and Settings\NMR\Desktop\FPraktikum\2021\16122021\centerfrquency-1.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	kHz
-8666.042	-2039.391	866.699
-6697.160	-5375.137	864.258
-12252.088	1022.033	861.816
-6622.024	-8582.441	859.375
-7834.989	-4724.896	856.934
-267.987	10197.090	854.492
-5192.267	5628.787	852.051
-6726.253	6394.396	849.609
5555.488	-1304.814	847.168
5319.849	13048.332	844.727
7411.389	-5768.122	842.285
6432.125	-1613.590	839.844
-3779.567	-2195.782	837.402
3745.646	3933.228	834.961
-2166.653	5939.405	832.520
-3008.895	1991.871	830.078
-8697.860	-1608.509	827.637
2133.812	-6026.252	825.195
6710.709	1578.549	822.754
1106.526	12738.143	820.313
109.627	8684.835	817.871
-6593.761	9474.240	815.430
-602.932	5700.459	812.988
-1071.035	-7776.862	810.547
-3362.681	-11.858	808.105
6627.980	-3391.989	805.664
-4847.725	-1884.979	803.223
-2602.487	-2720.635	800.781
2202.864	-1670.274	798.340
-6223.090	944.994	795.898
1446.860	-5727.329	793.457
3637.567	-7062.995	791.016
-1487.855	4629.536	788.574
5304.056	4827.324	786.133
-4136.891	5331.732	783.691
7932.778	3130.610	781.250
-4863.548	-2354.629	778.809
-1941.152	-12377.608	776.367
-3030.838	2578.807	773.926
-606.377	138.275	771.484
2971.978	4716.789	769.043
-4150.207	-5254.539	766.602
123.128	512.871	764.160
-6477.904	11216.976	761.719
5721.657	-12358.501	759.277
-1265.498	8672.691	756.836
-1906.681	3484.213	754.395
-869.834	-12640.783	751.953
4022.991	-2662.633	749.512
-2379.244	5608.752	747.070
-2588.425	-3269.947	744.629
2696.181	3795.119	742.188
-5636.063	-2319.646	739.746
-2344.001	12559.369	737.305
-2220.607	-1627.272	734.863
1993.768	-8651.057	732.422
2507.642	-1985.812	729.980
6167.661	-2415.637	727.539
-2273.691	2401.672	725.098
2590.299	1925.527	722.656
-2142.558	-1616.435	720.215
-874.273	-115.690	717.773
-1088.343	6445.447	715.332
-1118.989	-2496.442	712.891
-7904.171	2273.076	710.449
1710.510	-2995.261	708.008
9455.568	2076.210	705.566
-1220.086	-9774.672	703.125
-3406.335	-3806.577	700.684
-839.282	282.081	698.242
-5025.802	4594.584	695.801
17.591	-3298.154	693.359
-8879.686	-3294.345	690.918
6830.107	5751.605	688.477
-2066.670	12381.045	686.035
6865.299	8860.604	683.594
2121.961	-3833.277	681.152
-5767.085	-1609.511	678.711
9199.999	6888.525	676.270
8775.077	4735.637	673.828
-2879.101	1318.191	671.387
-4297.805	8247.842	668.945
-3108.242	-1194.889	666.504
7991.815	9252.441	664.063
-1841.158	641.877	661.621
837.274	3195.143	659.180
-9975.215	3830.368	656.738
248.764	1364.794	654.297
-2756.572	-1653.001	651.855
4164.339	-9179.809	649.414
-6256.490	-340.030	646.973
1502.533	-11651.070	644.531
-5192.207	0.580	642.090
8517.517	-636.928	639.648
7059.993	3753.828	637.207
-963.563	-13986.980	634.766
-3700.857	7601.875	632.324
-9122.816	-6513.569	629.883
-376.168	2028.579	627.441
-12499.400	3302.145	625.000
-823.301	4009.491	622.559
4187.569	-3718.368	620.117
281.411	-417.999	617.676
-5573.061	-111.764	615.234
507.388	-7048.320	612.793
-3656.417	6540.969	610.352
3839.902	-8070.451	607.910
-10114.141	3938.031	605.469
-975.266	12319.411	603.027
-6005.623	-6232.167	600.586
4707.209	-3862.573	598.145
-9880.149	8946.410	595.703
-7173.989	1292.752	593.262
-11182.431	1388.495	590.820
-2180.462	11240.972	588.379
-7744.817	-1573.679	585.938
6214.143	9.299	583.496
3520.264	-5013.981	581.055
-4685.251	9051.803	578.613
-3456.859	13252.293	576.172
-2102.656	-7705.045	573.730
7056.330	-3081.879	571.289
9155.244	-3522.256	568.848
-3012.405	3208.657	566.406
-1130.731	6854.473	563.965
-7284.400	-4470.623	561.523
-10374.253	12733.850	559.082
1833.118	2191.731	556.641
-9212.141	2473.715	554.199
6099.898	10107.290	551.758
-1275.918	-9563.186	549.316
8177.349	-4434.609	546.875
-627.238	-12285.003	544.434
-1318.292	758.010	541.992
5811.030	2353.095	539.551
-8129.709	9605.080	537.109
2192.020	-1152.461	534.668
-606.366	-238.574	532.227
7786.276	7133.257	529.785
-5892.502	7686.178	527.344
-2117.474	7946.627	524.902
2120.765	5015.866	522.461
-6624.702	7416.137	520.020
-425.712	6452.926	517.578
1214.872	6981.373	515.137
1910.621	9262.046	512.695
9554.805	230.757	510.254
7059.939	3.714	507.813
-9993.903	-596.346	505.371
-419.835	-2783.223	502.930
-4117.833	-2490.986	500.488
-1883.322	1607.565	498.047
-5273.225	2330.394	495.605
-4609.440	11379.724	493.164
-2941.345	177.324	490.723
6725.366	635.736	488.281
1439.286	5466.572	485.840
2696.331	5226.830	483.398
147.930	5425.960	480.957
-9004.627	-754.844	478.516
-3083.052	-3518.532	476.074
-12132.596	4538.830	473.633
-7241.977	-3646.674	471.191
8656.700	14950.732	468.750
2843.201	-5894.692	466.309
4738.023	-7975.341	463.867
2132.146	-3266.413	461.426
-6652.340	11183.055	458.984
6178.728	4458.450	456.543
10663.478	-407.890	454.102
1098.171	-4857.990	451.660
7931.885	-8138.834	449.219
5417.618	14275.496	446.777
4764.493	5921.021	444.336
1376.434	10565.453	441.895
-3714.878	12549.488	439.453
-1524.814	6622.142	437.012
-5881.420	2893.552	434.570
3618.614	5518.796	432.129
204.711	-1674.335	429.688
-5633.242	5695.637	427.246
-4736.323	351.601	424.805
5279.134	14810.098	422.363
-10018.323	-8688.473	419.922
6789.250	-3026.284	417.480
-9201.396	16612.051	415.039
11786.006	-152.640	412.598
-17161.770	3679.863	410.156
-6282.356	-3774.000	407.715
-10725.488	6688.735	405.273
-7123.584	14761.174	402.832
3594.909	4162.401	400.391
-11687.535	6379.378	397.949
-3497.785	12481.033	395.508
-7798.646	117.178	393.066
-6162.401	17966.242	390.625
2850.637	7202.782	388.184
12827.798	21870.328	385.742
5812.260	6982.102	383.301
3831.544	7417.245	380.859
-8565.742	-3595.266	378.418
-6578.886	2818.823	375.977
-7983.526	21177.324	373.535
-8286.290	8058.395	371.094
2171.185	-6372.195	368.652
6862.252	11040.742	366.211
5579.642	9450.372	363.770
5385.276	11078.929	361.328
1880.407	2215.498	358.887
-10480.659	5943.006	356.445
-2392.010	5763.472	354.004
-852.284	2807.820	351.563
8634.164	10577.795	349.121
3113.455	-15772.258	346.680
-1063.641	6832.108	344.238
-21830.068	-1444.204	341.797
4651.246	-2446.965	339.355
-23545.672	16366.544	336.914
-11064.092	-8063.026	334.473
-17837.797	5380.581	332.031
-25355.363	7099.048	329.590
-20822.725	-194.325	327.148
-29349.607	-10293.820	324.707
-29824.566	15928.075	322.266
-25596.158	8933.304	319.824
-36685.086	18086.398	317.383
-47488.844	30325.119	314.941
-46748.230	41791.141	312.500
-41117.488	37347.969	310.059
-40427.648	50188.941	307.617
-57358.047	58319.109	305.176
-32592.262	93254.922	302.734
-34250.934	77444.969	300.293
-25122.305	108793.492	297.852
-7245.813	116115.875	295.410
24457.238	136608.578	292.969
39384.137	137666.000	290.527
81315.141	146452.625	288.086
103673.336	139094.453	285.645
138868.875	122820.742	283.203
160447.953	95570.313	280.762
176341.906	41472.336	278.320
184102.969	10947.505	275.879
173481.188	-36863.391	273.438
151674.500	-56504.285	270.996
111936.453	-83403.703	268.555
111238.828	-80641.172	266.113
76639.289	-106987.852	263.672
61092.281	-96831.766	261.230
34538.355	-110180.297	258.789
26945.531	-88253.656	256.348
13357.527	-85519.984	253.906
-2921.114	-76548.469	251.465
1494.653	-61108.313	249.023
-6173.917	-68630.984	246.582
-16459.293	-44384.641	244.141
-12673.618	-49163.516	241.699
-21839.859	-35389.824	239.258
-17384.910	-37111.223	236.816
-13952.191	-25311.898	234.375
-31158.879	-29090.844	231.934
-9157.109	-39783.563	229.492
-25065.453	-18519.695	227.051
-10411.954	-22294.586	224.609
-5927.480	-12786.119	222.168
-14237.888	-5811.728	219.727
-10576.310	-7527.754	217.285
-5005.221	-1519.037	214.844
-13798.125	-1.108	212.402
-3440.889	-3296.274	209.961
-8136.565	-11225.105	207.520
-17762.436	1337.997	205.078
-129.028	6540.880	202.637
2934.006	-8863.912	200.195
-4952.557	-1307.446	197.754
7810.768	-7997.553	195.313
-3324.875	-2210.722	192.871
1372.598	-6543.126	190.430
6482.086	1064.535	187.988
-4017.092	6785.586	185.547
8572.116	14785.550	183.105
-4485.473	-9056.495	180.664
8221.422	6078.937	178.223
-4835.964	1398.256	175.781
2199.607	126.476	173.340
-1842.833	-8922.145	170.898
5981.528	-6466.292	168.457
9093.742	993.845	166.016
17995.865	-4102.829	163.574
4909.739	2972.955	161.133
15261.105	-7574.149	158.691
18721.467	1310.873	156.250
-4306.483	-13757.556	153.809
-3903.217	-6319.362	151.367
-2242.181	-7830.226	148.926
-772.353	-1381.987	146.484
11205.029	-21742.318	144.043
4254.377	-2895.890	141.602
-6507.003	1550.088	139.160
2598.059	-11681.509	136.719
-8578.254	-9089.338	134.277
1727.388	-5029.379	131.836
-6053.155	-8689.590	129.395
7309.697	-5312.430	126.953
9202.694	-15176.252	124.512
-9503.791	-7903.927	122.070
1474.060	-1312.715	119.629
1862.177	-10093.605	117.188
-5930.394	-11050.574	114.746
4826.180	-5383.157	112.305
9307.885	1203.422	109.863
4412.247	-5055.310	107.422
-13374.580	-7115.979	104.980
-7985.185	-3825.220	102.539
13315.500	-8690.967	100.098
5575.965	-2120.522	97.656
314.071	2081.424	95.215
3893.664	-9919.334	92.773
-6489.815	-2842.644	90.332
-8315.503	-1177.028	87.891
17599.539	-486.645	85.449
-4396.960	-8832.256	83.008
-851.010	1134.969	80.566
8169.461	-16117.981	78.125
2628.448	7838.520	75.684
4403.833	1666.482	73.242
5935.042	-5027.091	70.801
-5621.704	-12189.620	68.359
137.305	3622.494	65.918
-8802.846	514.916	63.477
-2601.004	-160.514	61.035
6857.760	313.091	58.594
-3350.770	-8278.161	56.152
-12532.658	7710.813	53.711
14215.186	-14462.500	51.270
-18715.570	-10100.430	48.828
10186.529	-18260.805	46.387
-9235.814	-10085.032	43.945
9455.755	-6846.391	41.504
5757.985	-6910.523	39.063
301.429	-3098.448	36.621
-1242.041	-2002.059	34.180
-8894.146	-830.621	31.738
-5971.386	-3591.863	29.297
-1669.508	-426.785	26.855
-22576.254	8223.505	24.414
-7372.281	3668.136	21.973
-11415.057	5956.437	19.531
370.866	3186.461	17.090
-7253.234	-6970.636	14.648
-5052.115	-2953.195	12.207
16188.359	-11589.552	9.766
-7666.649	7576.421	7.324
967.601	2307.323	4.883
-9096.924	-4028.987	2.441
8289.449	-9899.869	0.000
-185.819	17300.203	-2.441
-6696.040	10820.833	-4.883
12095.459	3970.805	-7.324
10720.415	-15633.382	-9.766
2282.214	2307.241	-12.207
11392.583	-2876.162	-14.648
2218.461	-16568.793	-17.090
-8261.105	5654.010	-19.531
4445.970	-2407.297	-21.973
8949.818	2326.086	-24.414
3510.534	-143.570	-26.855
5881.572	-16602.717	-29.297
-1108.856	-17741.354	-31.738
7495.920	-3404.247	-34.180
4914.390	-13235.176	-36.621
1283.048	-6426.385	-39.063
-1595.163	4673.923	-41.504
-5337.847	-6287.643	-43.945
-43.436	5532.768	-46.387
8655.385	-1913.841	-48.828
10410.255	-10921.758	-51.270
-6404.733	2148.317	-53.711
2090.031	-5831.822	-56.152
-4787.319	-8735.456	-58.594
-3756.585	1405.694	-61.035
1382.841	6858.510	-63.477
7694.100	-161.228	-65.918
16659.016	4364.793	-68.359
690.322	2087.806	-70.801
3241.988	9634.633	-73.242
-3951.605	-10957.647	-75.684
2861.485	3434.637	-78.125
-3183.888	-9047.747	-80.566
9903.316	-4709.998	-83.008
2290.116	-10258.342	-85.449
-3857.298	7844.583	-87.891
-5607.781	-4913.015	-90.332
-1609.960	-5041.569	-92.773
-928.974	-8661.007	-95.215
-7633.175	-22.451	-97.656
-4720.717	619.503	-100.098
-2115.223	-12266.578	-102.539
-6056.945	2397.917	-104.980
-5329.015	-17654.852	-107.422
-8851.787	-3837.201	-109.863
5893.188	-148.425	-112.305
-9013.203	-7640.448	-114.746
-1562.884	-12531.922	-117.188
-3744.183	-2374.306	-119.629
-2598.118	-2611.691	-122.070
1146.443	46.670	-124.512
-11394.686	-6913.610	-126.953
3376.965	2066.819	-129.395
-2952.546	4936.519	-131.836
4312.676	-5682.817	-134.277
4606.340	4377.461	-136.719
1554.339	2256.430	-139.160
-3387.552	-1863.920	-141.602
20183.045	2405.926	-144.043
-596.174	-7666.893	-146.484
7923.114	1654.261	-148.926
-2182.840	4373.413	-151.367
-16914.768	3169.379	-153.809
-3153.893	-17532.209	-156.250
3558.441	-6221.552	-158.691
1480.571	-8746.828	-161.133
-10992.623	-5030.064	-163.574
-4077.616	-2910.742	-166.016
6163.715	3220.562	-168.457
-1711.077	8729.498	-170.898
-11955.064	-4988.854	-173.340
8403.721	-6444.915	-175.781
5728.453	7421.710	-178.223
-5657.967	-11440.333	-180.664
-3699.297	-4929.070	-183.105
-620.549	3686.936	-185.547
-9068.580	-6857.487	-187.988
749.422	-11884.385	-190.430
-6748.724	-11676.197	-192.871
-4990.561	5262.172	-195.313
-116.996	9866.518	-197.754
-1449.844	-13409.697	-200.195
4034.625	-992.556	-202.637
609.126	-5415.301	-205.078
-5467.000	-3232.420	-207.520
313.236	-5870.651	-209.961
-10979.345	-11702.853	-212.402
-5666.412	-7471.256	-214.844
2739.420	-8613.214	-217.285
-1438.337	-4653.900	-219.727
1509.019	2387.040	-222.168
4013.538	-4133.776	-224.609
-10745.350	3306.940	-227.051
3430.040	-1823.758	-229.492
3937.278	-4975.463	-231.934
1297.353	-12888.375	-234.375
-11376.121	-4653.104	-236.816
-6601.764	273.137	-239.258
-14933.289	-9566.486	-241.699
-3583.870	-13350.040	-244.141
4528.852	-1853.094	-246.582
10490.330	-2169.513	-249.023
482.507	-5383.187	-251.465
-3087.626	1507.697	-253.906
409.171	-12455.869	-256.348
1933.642	-4782.694	-258.789
-6091.685	-723.765	-261.230
3023.522	8329.338	-263.672
10208.404	-10809.369	-266.113
14055.048	-1284.913	-268.555
-4296.225	-11902.375	-270.996
-7811.981	-2885.691	-273.438
2354.817	-5375.166	-275.879
-465.488	1955.302	-278.320
-5842.095	992.182	-280.762
1614.634	11241.604	-283.203
-9983.980	3027.683	-285.645
339.283	-5875.685	-288.086
-82.031	9493.979	-290.527
-5731.956	-97.485	-292.969
-4940.084	-2677.521	-295.410
-3695.455	-2476.562	-297.852
-11162.275	12733.770	-300.293
-6161.540	-3937.451	-302.734
-8400.752	1419.482	-305.176
-1556.883	-1188.838	-307.617
4766.136	-1405.511	-310.059
81.255	-1880.491	-312.500
-5141.255	-6751.041	-314.941
11614.990	2569.295	-317.383
10962.334	2431.906	-319.824
-7161.050	7660.298	-322.266
6495.849	12682.521	-324.707
-744.572	-4110.205	-327.148
1217.168	-11215.561	-329.590
-13779.408	-573.191	-332.031
10264.614	-5876.996	-334.473
-4186.651	2653.644	-336.914
-14933.355	-1011.530	-339.355
-7408.899	3864.531	-341.797
15471.072	7973.724	-344.238
1816.208	-10793.938	-346.680
-1033.072	-4692.817	-349.121
-9699.581	2113.220	-351.563
15880.882	-4799.716	-354.004
3325.230	3356.547	-356.445
-1874.833	-7416.343	-358.887
2961.032	6014.006	-361.328
-3554.358	1606.252	-363.770
-4022.046	4838.413	-366.211
-4433.855	-4653.658	-368.652
4541.575	-5982.808	-371.094
-591.039	85.832	-373.535
9056.192	-7996.653	-375.977
3130.202	-3096.064	-378.418
-4702.148	-1358.782	-380.859
6126.615	918.528	-383.301
-187.412	284.931	-385.742
1651.394	-7378.630	-388.184
-3821.452	-2568.608	-390.625
-403.971	8600.638	-393.066
9997.261	-285.963	-395.508
2060.892	-3689.976	-397.949
-2928.740	-1385.712	-400.391
141.744	4324.869	-402.832
11254.239	7493.300	-405.273
-3253.179	2434.151	-407.715
7654.125	3223.077	-410.156
-861.021	-7249.558	-412.598
-7135.244	-6761.270	-415.039
1307.187	5471.525	-417.480
1707.143	-7322.328	-419.922
-9182.583	2315.020	-422.363
-6814.510	5209.756	-424.805
-12208.395	3760.138	-427.246
12508.049	-12639.494	-429.688
-1838.025	4732.792	-432.129
4111.100	-1345.991	-434.570
8064.291	6218.144	-437.012
-3213.489	-1544.421	-439.453
2160.869	-8354.109	-441.895
11679.939	2023.405	-444.336
5734.627	-8739.691	-446.777
4062.588	-18072.123	-449.219
-1093.236	5094.322	-451.660
-10713.723	-8661.472	-454.102
-2718.593	-224.497	-456.543
2095.817	10331.425	-458.984
5178.853	1854.354	-461.426
-842.504	3730.108	-463.867
13622.191	738.889	-466.309
-4774.430	1924.094	-468.750
858.787	-3116.354	-471.191
-10618.246	8728.392	-473.633
2749.185	2287.229	-476.074
-5169.352	2814.583	-478.516
7237.258	14109.014	-480.957
4390.472	9502.290	-483.398
-3946.774	2724.210	-485.840
-2022.168	3367.038	-488.281
1266.157	-9509.167	-490.723
-3221.924	1314.563	-493.164
-11227.668	14707.785	-495.605
2072.729	2437.652	-498.047
-6800.994	-6957.784	-500.488
8654.740	3756.836	-502.930
4300.916	8837.375	-505.371
-6770.655	-10089.282	-507.813
7213.315	7432.025	-510.254
5051.908	-821.609	-512.695
-2225.626	-3983.404	-515.137
9533.667	-10762.025	-517.578
2856.354	2463.700	-520.020
-13479.337	6553.358	-522.461
-3070.795	-8802.167	-524.902
1457.572	-6135.427	-527.344
-4618.743	-148.826	-529.785
-4586.530	3857.440	-532.227
5518.984	-4868.745	-534.668
-3623.778	-2316.430	-537.109
-7677.333	10095.109	-539.551
875.991	-2710.565	-541.992
4952.304	-7443.003	-544.434
-6996.516	4236.663	-546.875
7468.929	4977.434	-549.316
934.377	13596.246	-551.758
-605.042	-2602.252	-554.199
-5182.081	-7798.057	-556.641
-741.934	-1460.663	-559.082
-4295.877	-3096.167	-561.523
-576.157	-2383.734	-563.965
-1883.815	-1625.772	-566.406
-5082.038	-1908.221	-568.848
978.700	5680.141	-571.289
5358.722	-4345.719	-573.730
6986.079	-2625.843	-576.172
2630.796	7815.711	-578.613
-12183.801	4251.444	-581.055
9239.686	-5796.969	-583.496
54.903	-443.170	-585.938
1245.211	3023.137	-588.379
5246.809	15968.814	-590.820
486.109	-4602.410	-593.262
-8384.019	5818.177	-595.703
-3372.756	-5769.942	-598.145
6262.177	4208.875	-600.586
4850.623	-3086.302	-603.027
4320.628	-5783.566	-605.469
-11941.420	-636.206	-607.910
8032.178	-7015.546	-610.352
-1449.100	-5417.566	-612.793
5516.386	4439.180	-615.234
977.839	-1569.417	-617.676
2781.726	-10221.067	-620.117
7527.602	9905.818	-622.559
-889.037	-9307.770	-625.000
1354.493	2064.644	-627.441
-3410.960	3858.321	-629.883
-782.107	1669.505	-632.324
8981.580	3201.713	-634.766
-1152.489	3350.500	-637.207
-8747.756	4329.281	-639.648
-3398.575	-4577.693	-642.090
-8623.467	10067.053	-644.531
-4686.464	-1163.669	-646.973
-2585.749	-1759.025	-649.414
-3857.445	3371.498	-651.855
4966.839	-5442.306	-654.297
-800.945	-4597.106	-656.738
-4444.248	4272.527	-659.180
-6739.002	-255.443	-661.621
-10596.272	-7545.042	-664.063
-7380.860	-667.817	-666.504
-8151.706	-1577.519	-668.945
-8155.628	-428.571	-671.387
-2184.211	-1273.785	-673.828
-1053.459	-2580.410	-676.270
6073.714	-12871.449	-678.711
-7809.354	-314.461	-681.152
12694.709	1032.473	-683.594
4501.142	6691.448	-686.035
3393.390	1817.575	-688.477
-364.966	-3763.629	-690.918
-8537.844	8965.037	-693.359
9507.717	10737.428	-695.801
-3695.623	3778.688	-698.242
2663.794	-785.064	-700.684
3998.219	3465.368	-703.125
-9827.146	-11936.886	-705.566
1657.771	9681.617	-708.008
3920.589	314.490	-710.449
4817.940	7343.580	-712.891
-985.066	3795.841	-715.332
7343.735	388.073	-717.773
2032.013	-8919.859	-720.215
2766.364	-1524.598	-722.656
-9710.559	-846.405	-725.098
5185.010	-107.928	-727.539
-3246.499	2307.679	-729.980
-7739.040	-6741.983	-732.422
-2058.479	-912.249	-734.863
-6877.832	-3988.959	-737.305
-2804.836	6070.283	-739.746
-1145.843	8513.360	-742.188
11515.083	-3636.100	-744.629
-1576.749	-5451.269	-747.070
7064.356	9068.120	-749.512
-6240.692	-6246.922	-751.953
-6552.815	-6956.511	-754.395
-1860.253	4000.339	-756.836
-2607.183	2057.137	-759.277
-2386.365	-1622.228	-761.719
7457.897	-4804.231	-764.160
-2067.119	-2156.835	-766.602
4170.843	4771.563	-769.043
-3651.883	3329.293	-771.484
11239.969	-5737.120	-773.926
-8100.311	-794.516	-776.367
684.201	-1508.874	-778.809
1958.567	-21924.096	-781.250
6633.599	-5147.861	-783.691
367.566	-697.411	-786.133
-3099.832	4273.429	-788.574
2989.724	5149.292	-791.016
-3867.462	-8307.949	-793.457
-1607.220	-10256.941	-795.898
7949.366	1931.867	-798.340
560.658	-1503.625	-800.781
-2070.027	6847.113	-803.223
5907.549	6609.666	-805.664
-2052.030	85.375	-808.105
-3576.353	-2796.697	-810.547
-4574.344	-5365.721	-812.988
6511.899	-4016.963	-815.430
-624.933	-4059.995	-817.871
3999.900	-5356.083	-820.313
-967.014	-581.443	-822.754
4991.507	5742.073	-825.195
551.740	-1720.533	-827.637
-7291.884	664.185	-830.078
-4589.916	-4627.446	-832.520
288.352	3865.072	-834.961
4878.506	-5143.829	-837.402
194.096	2147.406	-839.844
-179.278	-5997.900	-842.285
-2834.236	1295.543	-844.727
-1560.515	-5331.930	-847.168
-5888.454	-522.278	-849.609
-8951.566	3928.198	-852.051
1478.936	1048.220	-854.492
11632.650	6808.496	-856.934
6636.363	13391.203	-859.375
6006.795	8549.742	-861.816
-3286.182	4289.179	-864.258
733.498	-1665.717	-866.699
4614.269	-1323.936	-869.141
733.595	-1919.799	-871.582
-1125.941	-1460.837	-874.023
1425.842	4804.325	-876.465
1229.697	6754.759	-878.906
-3799.646	-551.297	-881.348
971.402	1193.792	-883.789
-1708.652	6946.655	-886.230
-10038.675	-2859.114	-888.672
13535.157	4444.339	-891.113
-4016.100	-2569.974	-893.555
-2949.615	-2951.778	-895.996
-4558.236	3331.626	-898.438
-2192.984	-2262.326	-900.879
-6710.473	-2130.498	-903.320
-830.700	1448.912	-905.762
-6674.256	9709.127	-908.203
6736.771	4697.371	-910.645
-9604.007	3671.112	-913.086
3008.247	8585.567	-915.527
2314.034	3436.412	-917.969
-2399.749	7768.725	-920.410
-2530.738	-2167.671	-922.852
724.990	-1334.239	-925.293
-3030.458	5704.292	-927.734
7504.119	-5258.661	-930.176
-1985.008	-2080.154	-932.617
-9337.646	-2948.689	-935.059
258.480	-2036.701	-937.500
3181.273	-6557.928	-939.941
7275.289	-5162.758	-942.383
