Data Point Listing of File C:\Documents and Settings\NMR\Desktop\FPraktikum\2021\16122021\centerfrquency-1.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	kHz
1442.777	-4706.915	600.586
7131.667	-2966.433	598.145
4514.591	-3220.027	595.703
-5151.480	-1656.699	593.262
-6078.179	5576.824	590.820
-5609.742	-12870.623	588.379
-3340.056	9847.069	585.938
-3152.556	9819.134	583.496
2494.566	-1959.687	581.055
3507.753	-6759.201	578.613
6442.730	-2448.742	576.172
1466.322	1471.965	573.730
7385.773	-6769.646	571.289
770.955	2466.076	568.848
7143.623	-10491.885	566.406
-6874.404	813.037	563.965
-16120.085	2478.042	561.523
4138.451	8756.403	559.082
-983.117	-7242.266	556.641
-6326.864	1029.042	554.199
-1900.668	82.119	551.758
-1537.733	4107.436	549.316
-3775.324	-1033.530	546.875
-2718.980	11501.271	544.434
-4800.071	8135.176	541.992
-9505.410	-6078.155	539.551
3743.573	3593.684	537.109
-4476.908	1130.509	534.668
-5762.275	17564.773	532.227
-13507.498	11995.797	529.785
-7284.655	101.590	527.344
-20042.139	8470.321	524.902
-9868.969	21070.420	522.461
-4547.357	9373.352	520.020
-2409.871	27390.355	517.578
-9381.927	15117.469	515.137
-13647.193	23723.314	512.695
605.816	15966.498	510.254
-1951.630	8977.393	507.813
-1806.452	17461.938	505.371
8850.311	26118.957	502.930
5403.574	14774.301	500.488
13586.823	21818.832	498.047
20679.105	21932.213	495.605
1197.655	31989.352	493.164
21426.055	32573.289	490.723
28835.137	24845.719	488.281
26821.307	16018.661	485.840
42830.754	-2110.709	483.398
43138.379	7479.194	480.957
30857.205	-7965.822	478.516
52366.816	-13538.531	476.074
26631.465	-27466.043	473.633
24951.625	-17826.211	471.191
17516.859	-23812.813	468.750
11388.352	-18846.885	466.309
9735.753	-19749.230	463.867
1369.700	-25817.275	461.426
14030.616	-35139.656	458.984
5888.997	-13693.258	456.543
5371.025	-16826.086	454.102
-7292.676	-33886.164	451.660
-10679.201	-23917.553	449.219
-6807.185	-15747.307	446.777
-12187.575	-11749.811	444.336
-3851.540	-10079.950	441.895
-11446.573	-14450.557	439.453
-484.752	-31806.010	437.012
-8905.656	-2465.847	434.570
-1159.546	-21908.559	432.129
-12391.658	-12456.628	429.688
-11072.122	-24716.594	427.246
-13984.837	7200.830	424.805
-2283.860	15928.407	422.363
-14028.823	1037.649	419.922
-8573.404	-19882.840	417.480
-13174.183	-8754.424	415.039
-18314.609	5508.937	412.598
9965.206	-5540.145	410.156
2499.885	12469.351	407.715
-336.503	368.752	405.273
1899.420	1692.320	402.832
-5506.950	1578.406	400.391
-3435.868	6654.269	397.949
-8671.776	-5074.062	395.508
2034.024	703.936	393.066
9981.820	-2568.139	390.625
-1294.400	-253.682	388.184
-5994.643	10959.894	385.742
-5500.847	10285.625	383.301
8174.196	-2553.347	380.859
-765.064	2527.952	378.418
-3748.303	18502.408	375.977
-657.225	765.028	373.535
2624.686	-2885.015	371.094
-13805.967	8657.661	368.652
10956.058	2884.929	366.211
1278.793	2487.700	363.770
3842.739	194.959	361.328
-12185.464	2753.660	358.887
9482.455	-9930.430	356.445
3094.901	-5657.078	354.004
2306.792	-12019.089	351.563
-3193.989	8384.274	349.121
-3069.136	-15348.869	346.680
-7167.793	-21049.020	344.238
-8430.945	1479.421	341.797
11824.692	573.340	339.355
3788.606	3697.930	336.914
3405.053	2189.001	334.473
18147.840	1627.240	332.031
-15867.279	-590.474	329.590
3501.990	-5290.595	327.148
-5564.972	18861.164	324.707
-37.843	-1589.585	322.266
1504.528	3963.542	319.824
7930.932	-7972.176	317.383
2986.703	-4260.085	314.941
-9173.934	-4514.136	312.500
9136.882	3657.239	310.059
-7688.364	-1161.412	307.617
-9411.762	-16186.718	305.176
-6778.131	4948.032	302.734
-17993.236	-2557.433	300.293
-169.161	13081.703	297.852
6364.199	-158.938	295.410
6986.689	5072.178	292.969
-1703.966	4066.077	290.527
-14040.758	8033.275	288.086
3888.018	12463.027	285.645
-23133.029	-14185.730	283.203
13150.453	-1082.986	280.762
2563.091	3603.590	278.320
-9788.262	-7835.062	275.879
2579.028	1046.659	273.438
5992.605	-6220.105	270.996
7715.271	3212.567	268.555
1476.847	4015.202	266.113
-7414.578	-3285.863	263.672
1640.014	-13142.241	261.230
5932.187	-3916.974	258.789
-4152.191	9214.127	256.348
9811.672	18728.291	253.906
3235.130	-3801.521	251.465
-11580.946	2719.776	249.023
-5835.362	-3381.556	246.582
-682.593	6599.349	244.141
-1331.306	-3651.744	241.699
11518.400	-3939.799	239.258
-9032.206	2676.033	236.816
-1877.808	-9370.324	234.375
5040.201	-2082.057	231.934
7410.492	-8457.552	229.492
3502.687	-4760.608	227.051
-3057.385	2472.891	224.609
-637.684	-4838.351	222.168
-4141.457	5026.015	219.727
378.414	-1129.347	217.285
-4222.822	-6750.061	214.844
-147.184	-16871.453	212.402
1464.011	-4392.382	209.961
1325.370	-1175.200	207.520
-9604.375	-85.355	205.078
12886.520	-2005.189	202.637
-1515.433	-3652.921	200.195
-1022.439	7365.488	197.754
8886.944	-1734.241	195.313
7025.523	401.791	192.871
2779.715	-3737.055	190.430
-7132.330	-3245.840	187.988
3031.573	-3437.157	185.547
4962.907	4460.856	183.105
4086.508	15089.998	180.664
2638.052	-722.483	178.223
-3385.880	-2129.151	175.781
7139.851	-11146.428	173.340
-5116.526	-7228.549	170.898
-6661.516	-7831.116	168.457
1116.285	-7901.568	166.016
16194.565	-1576.803	163.574
10345.446	-1516.057	161.133
6430.074	-1382.301	158.691
-195.546	-3191.469	156.250
-6949.331	-13469.834	153.809
5758.261	852.764	151.367
6750.524	7670.967	148.926
-8388.819	3528.598	146.484
3819.891	5212.654	144.043
-1353.864	-13171.756	141.602
6970.272	-882.160	139.160
-1301.617	16845.059	136.719
-6557.076	13306.445	134.277
-16507.734	-7569.745	131.836
-11126.346	-8150.216	129.395
-4723.580	-2352.921	126.953
11129.401	13305.871	124.512
-4136.822	12623.082	122.070
648.223	-429.109	119.629
-10593.211	-1781.085	117.188
1287.732	-2921.788	114.746
6108.366	-1222.491	112.305
-7216.390	-13031.155	109.863
5215.285	-272.297	107.422
-943.154	8512.143	104.980
8929.500	-5055.743	102.539
-437.653	-3103.747	100.098
8284.580	11726.149	97.656
-673.116	2194.987	95.215
3507.692	575.135	92.773
-3967.048	-12613.814	90.332
-6982.446	2136.659	87.891
-11996.834	-220.146	85.449
5569.351	8718.066	83.008
-3642.335	-7786.033	80.566
-11487.626	7668.036	78.125
-4615.981	1416.349	75.684
4263.292	382.402	73.242
1934.946	-5282.639	70.801
-5222.869	2201.743	68.359
-11134.797	-8296.622	65.918
-12334.920	7087.402	63.477
-10226.290	-572.445	61.035
-18958.984	4747.857	58.594
3481.100	2073.462	56.152
2714.074	5487.736	53.711
-4897.911	6268.283	51.270
18292.229	-1077.479	48.828
268.159	-6508.353	46.387
6867.759	-7399.853	43.945
-8349.426	6511.625	41.504
-6142.529	-3570.616	39.063
-709.507	4997.106	36.621
-15.123	-5668.739	34.180
1650.700	4681.947	31.738
2601.768	22324.662	29.297
-2115.523	18604.857	26.855
2561.265	10934.705	24.414
4444.198	-1949.927	21.973
4946.576	-8489.475	19.531
-2997.332	-9437.082	17.090
-16466.410	-2124.941	14.648
13688.961	-685.967	12.207
1076.860	-6752.927	9.766
-6220.756	-625.841	7.324
6476.989	-7642.604	4.883
-4524.526	5792.644	2.441
-9439.822	-10837.807	0.000
11225.207	9064.975	-2.441
1316.660	1861.536	-4.883
2446.713	-2886.476	-7.324
-435.824	-6213.732	-9.766
4897.737	-16384.553	-12.207
-6637.686	-7202.977	-14.648
2629.633	-3830.057	-17.090
2977.527	1099.567	-19.531
-3346.499	-2981.570	-21.973
1343.080	1328.892	-24.414
13280.175	-3779.681	-26.855
-322.604	14434.203	-29.297
5175.229	-315.626	-31.738
-12089.047	7004.593	-34.180
-10080.913	2781.404	-36.621
-2728.095	-5435.240	-39.063
-5118.390	6734.137	-41.504
-3916.673	-3995.761	-43.945
8245.143	7294.658	-46.387
-1627.509	6392.887	-48.828
-5934.219	3746.073	-51.270
3922.433	609.772	-53.711
3161.498	12190.105	-56.152
395.080	-2026.400	-58.594
3766.877	4957.036	-61.035
-4242.880	18322.123	-63.477
-4332.701	-4541.391	-65.918
5550.253	-7232.366	-68.359
-6693.021	2308.989	-70.801
-11310.019	8401.240	-73.242
10284.000	3881.651	-75.684
1831.911	903.323	-78.125
4797.971	1998.137	-80.566
11310.297	-2585.612	-83.008
4880.084	-3767.724	-85.449
-4512.806	8069.265	-87.891
1093.226	-2879.019	-90.332
-674.382	-648.039	-92.773
4746.539	-2937.109	-95.215
-4586.254	8536.875	-97.656
1787.974	4055.257	-100.098
-6245.536	-1651.546	-102.539
1483.126	9343.284	-104.980
-1744.704	4628.403	-107.422
-8071.213	8395.429	-109.863
-959.005	2071.837	-112.305
6473.058	-16145.480	-114.746
3147.234	1962.850	-117.188
-2073.198	-18829.381	-119.629
4047.595	-5843.447	-122.070
2893.957	-7092.392	-124.512
-16241.827	-2313.102	-126.953
12482.176	1756.601	-129.395
7988.688	14400.389	-131.836
9520.021	-1361.251	-134.277
10570.888	10619.125	-136.719
-3694.182	2287.950	-139.160
-13456.365	19355.582	-141.602
7408.942	-7361.667	-144.043
-2755.024	-1631.578	-146.484
-9221.264	406.839	-148.926
-954.263	1705.986	-151.367
-4483.147	-730.180	-153.809
-1313.155	-3721.075	-156.250
-5121.108	-8232.988	-158.691
6553.866	3672.592	-161.133
-837.184	-4842.837	-163.574
710.614	134.517	-166.016
2462.398	-6968.965	-168.457
-9164.481	-1530.458	-170.898
-1656.882	-7819.318	-173.340
-10932.266	185.726	-175.781
-12351.050	-5516.410	-178.223
432.977	2066.478	-180.664
-443.418	-3592.355	-183.105
-3463.349	-3933.260	-185.547
-5968.603	8892.408	-187.988
18648.770	-7366.193	-190.430
11477.562	6649.347	-192.871
-7891.164	-1808.231	-195.313
-4264.347	379.425	-197.754
-7124.594	5125.916	-200.195
1830.859	6626.847	-202.637
-4751.352	4613.650	-205.078
-21528.039	-9530.068	-207.520
-1499.711	-2741.123	-209.961
-6123.560	-17833.166	-212.402
-11492.521	-4993.554	-214.844
2869.159	7301.173	-217.285
-1026.213	-617.049	-219.727
3585.553	-9556.474	-222.168
11294.878	414.996	-224.609
-220.719	5731.725	-227.051
1374.411	-8116.550	-229.492
-9571.746	3788.756	-231.934
-4625.858	-8926.083	-234.375
1372.816	5793.538	-236.816
-3156.042	1415.531	-239.258
8318.756	-1489.876	-241.699
-7514.635	5125.898	-244.141
-8870.301	-8528.190	-246.582
7578.866	5255.075	-249.023
6068.625	-451.408	-251.465
-9601.172	264.521	-253.906
2998.032	-7544.370	-256.348
7094.208	4923.624	-258.789
-1997.214	-1466.299	-261.230
9709.861	4421.375	-263.672
1274.771	6378.284	-266.113
-6615.987	-464.770	-268.555
-2560.518	-5130.699	-270.996
5499.850	2326.352	-273.438
9443.438	7309.900	-275.879
-2569.918	7902.710	-278.320
3874.566	-11709.804	-280.762
7013.222	2628.424	-283.203
12192.407	193.790	-285.645
-5706.600	4137.649	-288.086
9953.248	6172.291	-290.527
4630.748	-5087.456	-292.969
-10652.496	8124.396	-295.410
-11259.151	-4056.793	-297.852
5954.293	4054.560	-300.293
270.413	-3872.117	-302.734
-7056.841	-2704.978	-305.176
-8923.560	-14153.896	-307.617
1389.902	7323.448	-310.059
-2823.506	2884.198	-312.500
55.219	-3912.762	-314.941
-10305.736	9186.377	-317.383
-6847.593	-11076.085	-319.824
-3123.416	4699.764	-322.266
-3107.504	-13068.936	-324.707
-51.877	-8395.758	-327.148
-6575.726	-1088.086	-329.590
-2297.899	-2328.754	-332.031
-3890.414	-5550.426	-334.473
7702.456	-2685.748	-336.914
4471.145	865.830	-339.355
9112.183	1319.291	-341.797
16846.359	-4325.904	-344.238
-4603.124	896.908	-346.680
-6494.041	-3808.489	-349.121
3245.542	-1043.919	-351.563
8114.709	-401.659	-354.004
3481.582	-112.323	-356.445
6606.836	1040.392	-358.887
5196.902	4410.904	-361.328
-6952.869	-19746.465	-363.770
10633.922	-8568.892	-366.211
4012.408	735.988	-368.652
10175.705	-5365.359	-371.094
3446.205	8433.699	-373.535
9377.629	-289.554	-375.977
8736.366	4555.879	-378.418
3954.606	862.728	-380.859
-723.064	642.637	-383.301
9963.993	-1564.427	-385.742
10345.495	6946.398	-388.184
-532.155	1601.529	-390.625
-961.515	-5953.858	-393.066
-4946.291	258.805	-395.508
-8881.512	-2954.111	-397.949
-3086.149	12817.674	-400.391
-1261.331	5116.739	-402.832
-5284.523	-8157.312	-405.273
-9964.620	10063.192	-407.715
-6295.536	104.051	-410.156
5200.645	-4933.009	-412.598
-6124.123	-2554.568	-415.039
471.374	-4074.660	-417.480
-206.026	492.136	-419.922
-638.257	2795.380	-422.363
-4944.571	-4412.430	-424.805
-2478.522	-9834.446	-427.246
204.807	-7983.246	-429.688
-3648.153	10191.321	-432.129
1244.368	-6885.421	-434.570
2318.192	6976.557	-437.012
-3123.217	938.879	-439.453
1955.659	2818.024	-441.895
-4915.008	4984.114	-444.336
-5643.943	4597.136	-446.777
15466.262	-637.349	-449.219
9698.094	10049.408	-451.660
11.331	-132.269	-454.102
3727.392	9669.400	-456.543
9384.195	3293.476	-458.984
-2981.750	-1512.937	-461.426
-6095.393	-4560.312	-463.867
-24.305	3355.439	-466.309
7207.772	-6385.594	-468.750
-9052.940	3130.370	-471.191
3099.817	-1678.293	-473.633
4065.275	-9553.214	-476.074
-7364.480	-28.505	-478.516
-337.620	-11077.006	-480.957
-7964.962	-6408.195	-483.398
-208.747	-3549.149	-485.840
7025.679	4545.323	-488.281
-1976.583	6407.036	-490.723
-2015.989	160.471	-493.164
-4078.211	1578.949	-495.605
-3830.540	-10623.348	-498.047
-3898.337	1666.808	-500.488
7841.936	-15574.076	-502.930
6898.683	-1918.333	-505.371
-3315.436	-229.329	-507.813
5528.910	-5495.192	-510.254
9932.840	-2656.561	-512.695
-6503.898	2501.314	-515.137
1338.663	7216.216	-517.578
3803.383	4410.825	-520.020
-460.391	353.652	-522.461
897.648	7336.836	-524.902
9570.220	-11158.034	-527.344
-5291.814	9649.621	-529.785
-13787.209	-786.336	-532.227
-1423.211	8717.245	-534.668
-4013.923	3327.481	-537.109
-3486.720	-2789.250	-539.551
4918.887	3737.834	-541.992
5698.248	-561.082	-544.434
523.284	2058.191	-546.875
9201.770	2309.681	-549.316
14769.785	4417.359	-551.758
2641.130	-11028.117	-554.199
-6912.796	-4977.563	-556.641
1685.417	-7769.049	-559.082
291.155	2588.882	-561.523
-11663.622	-465.239	-563.965
11160.538	-10147.346	-566.406
5406.227	-2833.705	-568.848
2023.263	11119.298	-571.289
9400.993	3356.013	-573.730
-14307.807	1932.990	-576.172
-9938.699	-8714.923	-578.613
2669.413	1764.817	-581.055
-2972.960	4230.600	-583.496
437.418	-1003.227	-585.938
-2226.409	-3012.551	-588.379
3825.051	-4731.878	-590.820
4718.695	11778.066	-593.262
-8935.303	-9485.299	-595.703
5479.518	3711.798	-598.145
-10743.786	-460.610	-600.586
-1443.427	-9631.898	-603.027
7355.277	-2503.705	-605.469
-2389.371	-821.641	-607.910
3762.865	-1776.684	-610.352
15295.090	3895.733	-612.793
-7355.258	8395.931	-615.234
-1730.671	4518.867	-617.676
-912.564	-12719.745	-620.117
2435.064	5124.865	-622.559
2549.557	-1649.197	-625.000
5963.290	-6010.729	-627.441
7411.876	-641.984	-629.883
853.246	-1033.492	-632.324
4861.128	-1641.927	-634.766
-1775.538	7595.359	-637.207
992.440	-2538.724	-639.648
-2419.855	-1782.333	-642.090
7091.260	-1864.031	-644.531
3898.000	-3005.209	-646.973
-4988.020	-9368.885	-649.414
-1255.404	-8257.206	-651.855
-8932.373	-2702.745	-654.297
2475.779	8635.815	-656.738
-6418.729	5606.007	-659.180
-695.794	-7831.236	-661.621
-4389.421	9302.487	-664.063
4233.108	8799.608	-666.504
2250.926	-7015.297	-668.945
-8544.300	7587.677	-671.387
1726.213	359.095	-673.828
-1802.811	1784.764	-676.270
4942.646	658.628	-678.711
-356.770	7089.621	-681.152
4773.193	915.411	-683.594
-4484.557	-12087.306	-686.035
-10199.819	-5402.322	-688.477
169.123	515.759	-690.918
2276.137	1873.414	-693.359
659.689	-2070.999	-695.801
-1454.160	11194.120	-698.242
13651.088	-1276.000	-700.684
-375.018	8854.434	-703.125
-1351.210	-6998.507	-705.566
5769.959	5399.961	-708.008
-11299.799	4954.379	-710.449
3433.003	-3369.973	-712.891
-9663.172	3648.218	-715.332
-997.503	908.124	-717.773
-422.160	5868.910	-720.215
4705.596	6479.662	-722.656
11700.572	-3977.960	-725.098
4113.276	-10468.037	-727.539
7240.000	-1562.802	-729.980
830.304	1093.773	-732.422
-2145.104	-3054.354	-734.863
-1882.417	1751.541	-737.305
-216.522	202.536	-739.746
-7791.465	6412.008	-742.188
10859.292	2220.167	-744.629
-4120.707	1007.097	-747.070
-8251.994	12893.113	-749.512
-3185.776	-4981.907	-751.953
1723.788	2714.191	-754.395
404.319	1665.929	-756.836
4006.375	-6284.309	-759.277
-3423.320	-5734.136	-761.719
-11036.963	-13069.671	-764.160
241.566	-4511.920	-766.602
-5793.098	3566.930	-769.043
-5888.100	4689.413	-771.484
2340.484	-1803.996	-773.926
6204.773	789.093	-776.367
4948.649	-1248.605	-778.809
7038.507	-4444.897	-781.250
-2813.979	11962.770	-783.691
5091.319	-213.477	-786.133
8174.034	5945.439	-788.574
2799.526	-5758.214	-791.016
2661.538	-5577.633	-793.457
9555.970	1434.998	-795.898
2527.377	-12549.158	-798.340
6523.084	-5787.076	-800.781
1555.421	-2248.603	-803.223
4174.588	-3532.548	-805.664
-2317.236	610.834	-808.105
-3736.292	-5162.454	-810.547
-7885.196	1059.236	-812.988
-11102.139	-2765.750	-815.430
4202.846	-1417.719	-817.871
-4047.135	-3773.040	-820.313
-1657.900	-4973.890	-822.754
3631.759	12335.900	-825.195
-6063.267	-1476.806	-827.637
-4177.823	-2789.648	-830.078
776.483	-4298.477	-832.520
1618.501	8937.229	-834.961
-4384.477	5118.751	-837.402
-1209.310	-9282.793	-839.844
193.180	8059.306	-842.285
-1118.135	-596.080	-844.727
594.878	5213.177	-847.168
-2756.184	-3744.237	-849.609
8110.118	-3402.903	-852.051
-506.823	-2068.044	-854.492
-3473.479	6256.056	-856.934
5026.125	-11490.930	-859.375
-1890.803	-4429.167	-861.816
-3319.319	3810.678	-864.258
-4305.222	4362.822	-866.699
1712.187	5963.182	-869.141
2401.284	-2295.127	-871.582
-4493.854	-926.041	-874.023
-2454.019	1173.979	-876.465
-1100.343	-1089.273	-878.906
728.041	2991.552	-881.348
3562.569	-9979.016	-883.789
678.828	1741.546	-886.230
470.082	-1668.238	-888.672
5944.858	1867.065	-891.113
4368.634	-1230.068	-893.555
-7701.191	-2195.062	-895.996
-5924.143	3785.918	-898.438
-5878.006	2053.501	-900.879
3819.148	8703.955	-903.320
-1550.552	-4181.393	-905.762
3548.347	-5017.227	-908.203
-2602.831	4247.392	-910.645
-7802.975	-3877.380	-913.086
662.673	-851.034	-915.527
1595.470	3916.712	-917.969
-4395.297	2652.415	-920.410
687.623	9895.134	-922.852
-2890.137	1034.899	-925.293
-715.630	3769.585	-927.734
-8623.981	1169.045	-930.176
2375.720	6047.275	-932.617
-6020.122	-6988.069	-935.059
-7631.816	-110.739	-937.500
-2831.169	2870.826	-939.941
4571.824	2375.782	-942.383
2739.202	12069.958	-944.824
-1884.763	-3653.129	-947.266
-2070.529	-2262.235	-949.707
