Data Point Listing of File C:\Documents and Settings\NMR\Desktop\FPraktikum\2021\16122021\centerfrquency-1.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	kHz
-4175.011	-4323.528	-930.176
-288.903	6162.294	-932.617
606.522	3212.722	-935.059
3389.087	2966.718	-937.500
-2105.252	4942.273	-939.941
426.203	-2187.626	-942.383
-3711.417	-1373.650	-944.824
-4067.546	-4261.915	-947.266
-464.048	-1788.191	-949.707
6719.226	-8176.052	-952.148
5566.045	10500.724	-954.590
4208.439	1993.269	-957.031
-1674.600	-4178.196	-959.473
-1634.922	-1762.935	-961.914
-1358.463	-49.450	-964.355
2812.297	-3336.199	-966.797
1942.485	-3091.009	-969.238
-7303.834	-832.203	-971.680
1662.584	207.090	-974.121
1375.711	8390.764	-976.563
1534.061	-698.689	-979.004
-12576.765	-1182.071	-981.445
-8884.500	-4576.756	-983.887
481.927	-2937.848	-986.328
-842.457	-7402.825	-988.770
-3224.737	7184.756	-991.211
-3372.291	-799.361	-993.652
1919.556	-6509.214	-996.094
-4298.206	-7299.583	-998.535
9185.049	-429.811	-1000.977
3729.875	6599.842	-1003.418
-6312.688	-611.714	-1005.859
-2216.121	3354.479	-1008.301
-2172.964	8099.757	-1010.742
-11793.515	-3489.648	-1013.184
3169.864	-5140.981	-1015.625
6152.228	541.203	-1018.066
1260.122	-517.684	-1020.508
265.287	-11916.117	-1022.949
-11619.417	1142.395	-1025.391
4063.715	-2637.308	-1027.832
-5503.441	-8347.277	-1030.273
-1671.400	9075.773	-1032.715
-4523.898	4525.182	-1035.156
-8430.279	3724.128	-1037.598
-8395.236	10713.631	-1040.039
10876.601	-1692.170	-1042.480
6640.039	3977.967	-1044.922
1816.492	4478.208	-1047.363
-430.276	3045.509	-1049.805
-7245.741	2658.475	-1052.246
1280.398	2374.156	-1054.688
64.785	5973.642	-1057.129
-3981.750	3880.265	-1059.570
121.263	-5347.653	-1062.012
-49.008	2537.477	-1064.453
2745.184	11876.523	-1066.895
1850.628	12210.171	-1069.336
-5778.098	-6805.732	-1071.777
-2141.905	-6388.768	-1074.219
-11104.389	1961.244	-1076.660
6090.378	-4400.196	-1079.102
4583.866	6089.082	-1081.543
6631.040	6494.064	-1083.984
650.359	-16191.011	-1086.426
-520.739	-3660.666	-1088.867
-1544.961	2850.286	-1091.309
11904.804	-10837.473	-1093.750
204.370	-687.996	-1096.191
-9310.215	-2220.959	-1098.633
-5658.716	-4629.813	-1101.074
-2852.782	55.867	-1103.516
1681.129	-10357.520	-1105.957
-6209.470	-12154.589	-1108.398
6343.920	84.309	-1110.840
-1268.289	7607.203	-1113.281
5587.923	3907.054	-1115.723
1486.338	2579.417	-1118.164
9277.648	-2842.042	-1120.605
6927.590	3622.652	-1123.047
-1731.639	3339.276	-1125.488
9331.711	-7788.780	-1127.930
3239.679	7126.030	-1130.371
-546.248	10452.923	-1132.813
519.943	243.361	-1135.254
-4972.503	2770.592	-1137.695
-1168.617	5857.904	-1140.137
-7337.626	-249.528	-1142.578
-7481.057	-446.244	-1145.020
-1184.572	-9041.341	-1147.461
-1778.021	-453.003	-1149.902
7398.186	-3828.096	-1152.344
-1378.393	1924.694	-1154.785
-4377.155	-846.440	-1157.227
-6188.249	1037.384	-1159.668
2940.127	-4962.549	-1162.109
-1735.157	-2777.917	-1164.551
6319.639	-1447.900	-1166.992
-1540.362	-2377.723	-1169.434
2158.322	1190.521	-1171.875
4660.997	4884.295	-1174.316
35.286	-9395.016	-1176.758
3219.097	2059.526	-1179.199
2180.316	-5472.900	-1181.641
-4314.724	5169.789	-1184.082
4285.748	5578.929	-1186.523
6347.400	2288.552	-1188.965
393.934	3846.857	-1191.406
-3126.542	-4107.846	-1193.848
2204.091	2529.534	-1196.289
-1231.374	-6052.409	-1198.730
5934.326	7770.825	-1201.172
715.838	-2183.485	-1203.613
-5257.397	-507.273	-1206.055
1377.606	3809.695	-1208.496
-8422.310	-3091.927	-1210.938
-174.730	2770.720	-1213.379
2101.120	6478.919	-1215.820
4627.061	-8266.860	-1218.262
-6303.177	1422.525	-1220.703
2022.398	7044.636	-1223.145
2023.222	-3000.362	-1225.586
1337.179	4363.680	-1228.027
-6931.248	2076.629	-1230.469
-4642.327	4341.607	-1232.910
4221.106	511.717	-1235.352
4157.488	-4183.893	-1237.793
2588.101	792.602	-1240.234
-2249.037	1271.291	-1242.676
3698.604	-1201.527	-1245.117
-1186.612	5380.439	-1247.559
