Data Point Listing of File C:\Documents and Settings\NMR\Desktop\FPraktikum\2021\16122021\centerfrquency-1.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	kHz
10213.695	-7991.981	1088.867
-1961.671	-6773.310	1086.426
-6106.721	744.569	1083.984
-6633.086	-3423.503	1081.543
12012.123	-5726.541	1079.102
1166.635	8804.033	1076.660
-13633.674	-4358.870	1074.219
-2601.167	5396.034	1071.777
-274.798	-6044.695	1069.336
-2510.135	-8728.068	1066.895
-3542.715	4763.884	1064.453
6364.982	-273.909	1062.012
-6335.601	-3269.971	1059.570
3875.860	143.091	1057.129
3103.934	2328.922	1054.688
-1687.935	4042.027	1052.246
-2065.362	3770.054	1049.805
-5924.896	1889.743	1047.363
-5047.133	1094.814	1044.922
-865.101	8035.133	1042.480
-3903.292	-8598.848	1040.039
-915.970	7458.921	1037.598
-6223.253	-566.092	1035.156
1002.912	-2276.882	1032.715
-8020.933	2657.530	1030.273
146.336	-1773.603	1027.832
485.302	-5132.867	1025.391
-1567.139	-879.461	1022.949
3359.313	-849.206	1020.508
1010.939	-10015.480	1018.066
1258.589	-3090.878	1015.625
1463.353	1867.210	1013.184
1333.768	-9006.438	1010.742
457.366	-5856.025	1008.301
-8056.666	10272.742	1005.859
2136.641	-3124.462	1003.418
-5352.801	14379.492	1000.977
-945.300	3729.781	998.535
3329.722	1391.134	996.094
5965.282	777.480	993.652
-2199.843	8265.440	991.211
3967.554	-3844.549	988.770
-3611.754	529.658	986.328
-11600.141	-4877.375	983.887
-8281.029	-7782.625	981.445
3645.285	-668.623	979.004
-485.822	777.184	976.563
1629.765	4692.673	974.121
-3923.707	1869.902	971.680
1698.710	-1102.012	969.238
-10755.815	2507.434	966.797
2125.754	4371.261	964.355
4792.326	-1950.524	961.914
7303.471	3154.905	959.473
-2760.069	2834.576	957.031
-4105.412	3796.167	954.590
7822.413	-2863.870	952.148
6800.256	8898.762	949.707
-2519.299	5081.421	947.266
7627.588	-4099.956	944.824
-390.033	1064.052	942.383
-1219.155	-740.315	939.941
-5796.308	-1352.955	937.500
-4874.081	-1615.771	935.059
-1412.333	7081.246	932.617
-1285.636	1156.168	930.176
-3286.201	-3952.200	927.734
901.713	7445.383	925.293
6887.532	-7079.575	922.852
3938.798	2528.999	920.410
-2353.403	-603.708	917.969
-3500.765	4666.879	915.527
-2272.707	-556.316	913.086
8285.473	4538.927	910.645
2886.692	11676.490	908.203
-1128.201	-194.198	905.762
3756.318	-7294.740	903.320
9150.323	-685.039	900.879
11658.221	-261.104	898.438
681.772	-274.321	895.996
1412.287	6599.007	893.555
6263.675	-3091.399	891.113
2628.842	-4528.568	888.672
3142.304	15883.832	886.230
-2460.964	-3548.496	883.789
-10024.125	3506.553	881.348
4396.148	-1547.640	878.906
-6991.345	8564.223	876.465
614.260	-1323.540	874.023
1867.703	6824.173	871.582
3112.294	-8152.862	869.141
-5390.159	2679.245	866.699
3347.144	2148.371	864.258
-4168.454	-8088.494	861.816
-1167.059	1436.462	859.375
5187.382	-8820.953	856.934
2071.735	-14958.559	854.492
635.764	2483.375	852.051
3341.415	-10020.416	849.609
-9309.510	-798.445	847.168
5132.112	77.855	844.727
5557.214	-1228.822	842.285
-8205.408	-4171.903	839.844
4556.588	3967.081	837.402
-720.010	9273.333	834.961
-3406.027	3533.200	832.520
-12163.843	7915.544	830.078
-1678.217	-2105.939	827.637
4851.081	-3868.395	825.195
6649.317	5799.682	822.754
-7270.342	-1881.203	820.313
3384.094	7245.162	817.871
-4407.955	2195.461	815.430
-9204.684	-59.902	812.988
-6599.229	7422.219	810.547
-1502.190	-3472.818	808.105
-3973.023	4564.301	805.664
-2700.266	-9178.799	803.223
-5251.422	2879.639	800.781
6550.857	475.105	798.340
6587.829	-5738.462	795.898
-42.058	-1320.344	793.457
-3326.903	-4829.575	791.016
2012.820	2865.866	788.574
1758.943	7230.446	786.133
-5311.086	2860.030	783.691
-2319.760	7153.736	781.250
-2038.255	3657.136	778.809
-3482.468	3268.086	776.367
1132.361	403.464	773.926
7874.159	-4810.391	771.484
-4943.224	391.524	769.043
-2651.371	1586.386	766.602
-6242.813	-1176.434	764.160
8056.795	-9386.932	761.719
-9486.412	6455.642	759.277
1606.688	4901.919	756.836
-2178.782	6873.982	754.395
6586.401	13056.950	751.953
1561.209	-4278.321	749.512
6023.345	2173.648	747.070
-4840.103	10980.398	744.629
-7091.116	-13093.811	742.188
967.336	-4511.767	739.746
-2955.297	587.335	737.305
255.991	-3569.568	734.863
-2685.579	6110.274	732.422
-6758.608	5705.017	729.980
-3611.173	6555.309	727.539
9720.588	-7091.870	725.098
-8517.744	-1779.173	722.656
4568.014	2549.512	720.215
-3600.044	8887.958	717.773
4783.815	-11371.430	715.332
-7540.931	-8461.953	712.891
3203.578	-3537.644	710.449
1871.663	3853.930	708.008
-924.736	3989.229	705.566
2005.151	-1868.472	703.125
2503.309	10861.675	700.684
38.882	-2378.433	698.242
1544.407	-6838.404	695.801
-8546.612	-13884.178	693.359
-9136.188	-658.459	690.918
-586.788	5748.486	688.477
-1587.771	-7754.113	686.035
-6951.002	3634.868	683.594
-6487.020	2383.198	681.152
1005.297	-7834.381	678.711
-2995.264	7890.412	676.270
2448.041	2287.116	673.828
-162.231	-10399.272	671.387
-1931.766	4699.090	668.945
-7809.729	-4736.113	666.504
412.184	630.567	664.063
-4755.575	-7509.206	661.621
653.719	-276.473	659.180
2982.380	-447.903	656.738
-11366.694	1865.475	654.297
2905.011	7691.670	651.855
2816.391	-2937.333	649.414
-7811.878	5131.830	646.973
-174.704	3596.462	644.531
1693.491	-2289.088	642.090
-13412.811	-8583.614	639.648
7520.501	-3968.457	637.207
3458.123	11835.967	634.766
-4804.889	-4096.086	632.324
9272.823	4650.083	629.883
-16125.634	6089.794	627.441
678.294	1518.469	625.000
5135.174	17779.117	622.559
-3865.611	-2002.224	620.117
-467.576	7597.231	617.676
-5972.274	2566.626	615.234
-4849.726	5409.271	612.793
-2713.194	-16134.022	610.352
4342.174	-1284.516	607.910
2396.562	4861.426	605.469
3466.260	-8303.133	603.027
-5631.217	3926.444	600.586
-3273.975	-13712.107	598.145
-3168.978	-8540.785	595.703
6765.514	2403.228	593.262
-4063.744	-1623.266	590.820
-10051.414	1904.029	588.379
14464.968	4488.957	585.938
-1303.223	-6808.657	583.496
-4212.115	-4134.062	581.055
-4928.183	-6379.594	578.613
-68.756	5469.173	576.172
7549.185	2241.442	573.730
996.970	-9356.645	571.289
-4906.744	-2347.678	568.848
-6329.405	4861.833	566.406
-7847.096	1310.564	563.965
-208.495	4338.537	561.523
1253.664	-590.936	559.082
-3900.385	-2801.183	556.641
-2072.480	4075.481	554.199
2400.868	-1697.418	551.758
5071.180	-13738.203	549.316
-7661.365	-3309.297	546.875
2250.669	-9327.334	544.434
-1743.135	-4672.177	541.992
525.488	-5868.822	539.551
2553.162	1400.008	537.109
-9058.058	-3932.959	534.668
-4859.206	2065.645	532.227
-4641.116	11451.506	529.785
2246.380	-6314.314	527.344
-7972.145	-1068.817	524.902
-1149.406	-6926.993	522.461
11217.121	-1607.123	520.020
10719.813	-10815.084	517.578
9787.888	-9936.529	515.137
315.609	-15386.561	512.695
12676.497	-3521.833	510.254
10294.206	-1397.341	507.813
9166.517	-1676.207	505.371
-3964.351	-9666.241	502.930
-6502.749	-13571.592	500.488
3426.321	-4307.885	498.047
-1372.644	642.990	495.605
2646.322	-5360.190	493.164
682.953	2080.124	490.723
-296.694	-2827.776	488.281
-212.931	-7516.103	485.840
-9570.541	-8213.740	483.398
601.842	13167.921	480.957
-2081.529	3284.035	478.516
-4138.297	-3849.763	476.074
-11181.801	-3799.886	473.633
-1294.908	4706.547	471.191
-305.319	3478.834	468.750
6258.336	-8916.382	466.309
-10530.795	-3753.355	463.867
-2039.633	-8969.907	461.426
-627.374	1099.481	458.984
5796.077	-3442.293	456.543
3371.870	-2978.077	454.102
4388.148	1142.503	451.660
-7505.264	5424.792	449.219
1090.888	6179.993	446.777
-2168.050	-5511.070	444.336
-6935.014	5926.875	441.895
1583.412	-1351.946	439.453
5873.340	727.370	437.012
-3466.348	2608.292	434.570
-7257.681	4191.770	432.129
-10099.027	-4553.881	429.688
-1799.428	6411.378	427.246
-6902.207	-5097.988	424.805
-14817.771	-8391.867	422.363
-4758.609	-8928.500	419.922
-1640.526	866.582	417.480
459.044	7278.634	415.039
-10518.871	-9965.434	412.598
-5068.527	-10300.945	410.156
2485.834	-5098.826	407.715
-5800.165	3142.022	405.273
12502.980	-5859.127	402.832
211.241	6020.156	400.391
-10247.028	858.463	397.949
15.165	6031.110	395.508
3489.190	-984.356	393.066
-13383.734	-5188.353	390.625
-12974.604	-3183.032	388.184
-4030.641	4845.399	385.742
2974.134	49.485	383.301
285.192	3000.492	380.859
-11492.707	1117.216	378.418
-6062.967	13555.039	375.977
11183.565	2301.534	373.535
225.583	3570.747	371.094
861.409	-3217.483	368.652
3109.490	-5216.894	366.211
-3365.376	-1328.543	363.770
633.956	3083.047	361.328
-2115.578	-12812.264	358.887
6.702	-9431.634	356.445
-4153.878	3874.568	354.004
-6180.079	-14420.738	351.563
-2172.669	-2751.893	349.121
11025.063	-2871.005	346.680
-8637.971	-2882.716	344.238
121.294	-11251.675	341.797
2498.324	-10071.861	339.355
2639.230	-11953.402	336.914
-13792.307	-12133.150	334.473
7173.672	-1430.349	332.031
1722.085	-6807.099	329.590
8037.967	-12563.112	327.148
-1531.210	-5912.876	324.707
-6090.180	-18629.604	322.266
1522.689	-7824.873	319.824
-879.424	6772.252	317.383
-7492.470	2196.178	314.941
2884.265	2959.817	312.500
-4141.180	-1556.578	310.059
-6774.833	6184.218	307.617
-8136.580	-841.040	305.176
-6143.105	-7426.014	302.734
1581.637	10194.064	300.293
4739.730	-4082.645	297.852
-1746.593	-3986.063	295.410
35.849	5188.257	292.969
-6365.176	-7817.448	290.527
299.489	4207.319	288.086
-11358.182	-10451.393	285.645
-833.037	-13251.252	283.203
-1263.388	-6890.781	280.762
8169.205	345.490	278.320
-7137.425	5132.885	275.879
-2593.462	-3377.567	273.438
5867.339	-8926.964	270.996
-8111.360	4150.378	268.555
5562.793	10339.965	266.113
-11381.133	-221.033	263.672
3605.523	5706.132	261.230
-1454.527	-2577.436	258.789
1885.906	-31.232	256.348
-3284.585	-13104.297	253.906
-4407.083	-3175.247	251.465
-8285.484	415.525	249.023
2424.143	-2013.784	246.582
5535.130	1714.722	244.141
-12469.352	1201.628	241.699
-21475.662	-6826.296	239.258
-2714.481	488.707	236.816
-13677.160	-10858.742	234.375
-575.863	2132.573	231.934
-4622.929	-11293.546	229.492
3370.909	-2535.132	227.051
-9792.307	-4403.753	224.609
-5920.251	1435.909	222.168
-14430.057	-12847.412	219.727
-12375.329	-10159.223	217.285
-12776.640	-1791.460	214.844
-12102.354	-6084.584	212.402
-10627.758	-8065.735	209.961
2898.760	6390.535	207.520
7145.725	6189.552	205.078
2962.141	8585.122	202.637
-23278.820	-9833.670	200.195
-10335.434	-4342.990	197.754
-8021.702	-8697.692	195.313
-6073.978	-3611.107	192.871
-12701.064	-2957.600	190.430
-15184.804	-2118.149	187.988
-16414.363	4021.423	185.547
-218.897	11553.290	183.105
-11932.863	-3326.773	180.664
-2840.169	1378.918	178.223
5911.810	14034.927	175.781
-7364.425	5804.520	173.340
-3040.458	-1696.216	170.898
4330.652	-1082.103	168.457
401.675	7786.511	166.016
13784.472	-8672.264	163.574
7609.035	2427.804	161.133
19090.086	1819.963	158.691
15904.965	-9770.410	156.250
6140.654	-963.834	153.809
29348.852	-20915.309	151.367
16647.039	-23693.092	148.926
21623.916	-26184.492	146.484
27541.031	-29646.758	144.043
27138.703	-53618.617	141.602
21789.410	-39066.523	139.160
1543.194	-53070.648	136.719
10832.129	-66923.828	134.277
12574.348	-70829.672	131.836
4825.444	-80165.453	129.395
-8432.457	-97753.008	126.953
-11628.740	-112360.813	124.512
-40455.555	-122396.156	122.070
-61502.836	-119066.063	119.629
-75386.320	-121983.109	117.188
-108118.328	-143297.047	114.746
-119733.617	-113256.016	112.305
-152023.641	-117693.141	109.863
-177935.500	-102688.078	107.422
-201763.719	-89635.391	104.980
-245581.531	-86997.797	102.539
-283497.594	-48851.883	100.098
-308115.281	-13936.409	97.656
-369514.125	42882.000	95.215
-402674.813	111688.203	92.773
-408555.813	207901.188	90.332
-401989.125	303878.438	87.891
-363124.344	425224.563	85.449
-266181.813	583009.250	83.008
-114585.813	665389.375	80.566
64155.438	672737.500	78.125
254289.250	628242.375	75.684
388279.156	535405.125	73.242
492199.063	388938.219	70.801
551668.500	255996.406	68.359
552146.500	123037.594	65.918
533439.125	11516.242	63.477
497525.313	-103309.188	61.035
425453.875	-215923.219	58.594
356282.344	-254889.484	56.152
282910.438	-312882.313	53.711
183912.594	-333586.063	51.270
118876.766	-341563.750	48.828
21379.490	-327625.313	46.387
-41750.359	-295018.688	43.945
-101018.375	-275171.938	41.504
-156103.219	-239188.313	39.063
-189967.453	-172232.453	36.621
-201909.313	-114852.531	34.180
-206741.938	-56727.117	31.738
-209591.375	-26015.748	29.297
-190582.359	22167.510	26.855
-167981.125	44679.578	24.414
-150018.141	84925.633	21.973
-106188.984	110210.938	19.531
-70386.609	115333.016	17.090
-52887.934	121902.008	14.648
-29210.398	136885.438	12.207
5595.729	120665.328	9.766
24375.475	102439.641	7.324
33969.227	96000.758	4.883
57745.008	89084.438	2.441
65329.086	87173.063	0.000
65941.852	47560.391	-2.441
81508.563	24854.410	-4.883
71324.117	39914.539	-7.324
81570.391	13203.981	-9.766
69803.797	-3576.850	-12.207
59991.145	-20797.197	-14.648
62313.859	-18704.104	-17.090
40963.234	-28188.678	-19.531
38792.617	-27738.746	-21.973
30998.121	-33845.738	-24.414
24487.021	-37308.328	-26.855
14748.358	-30456.148	-29.297
4461.721	-25861.422	-31.738
7191.973	-16887.098	-34.180
-14704.475	-22525.398	-36.621
-3479.823	-23451.363	-39.063
-2568.905	-3868.230	-41.504
-15969.127	-6653.844	-43.945
-6569.058	-8312.838	-46.387
-30536.707	-1812.455	-48.828
-17067.811	9653.391	-51.270
210.718	2358.055	-53.711
-1331.641	-1923.185	-56.152
-9096.705	12572.164	-58.594
4552.422	7175.739	-61.035
6667.499	4354.589	-63.477
2545.344	4270.335	-65.918
-10923.973	10786.570	-68.359
2111.228	-874.154	-70.801
10617.186	14972.028	-73.242
3982.770	4624.628	-75.684
13024.650	3691.582	-78.125
3987.552	7794.574	-80.566
2519.148	-2462.404	-83.008
624.031	9638.646	-85.449
10768.113	-5648.232	-87.891
-1747.837	18352.633	-90.332
7000.855	-7926.984	-92.773
10242.344	-7629.242	-95.215
12758.137	-692.417	-97.656
6964.866	-8743.746	-100.098
5070.665	-3909.657	-102.539
-2528.344	1709.454	-104.980
1516.695	-2646.141	-107.422
7923.228	-4478.314	-109.863
1393.496	5052.258	-112.305
-1686.095	5764.582	-114.746
-2829.369	-13456.024	-117.188
-4512.448	3519.021	-119.629
-3868.394	4042.349	-122.070
4025.385	14020.348	-124.512
-8156.596	-1118.258	-126.953
4683.608	-3490.705	-129.395
-4009.450	2645.504	-131.836
-14100.201	6902.727	-134.277
7111.118	-1060.690	-136.719
4253.737	-7447.866	-139.160
677.927	-6675.598	-141.602
-10526.250	-4566.575	-144.043
1424.424	1323.969	-146.484
-11775.828	-9300.430	-148.926
10011.541	7904.673	-151.367
-2002.073	-1359.883	-153.809
6918.474	-977.961	-156.250
8887.363	3596.327	-158.691
14370.611	-1149.288	-161.133
4191.340	6162.598	-163.574
6037.152	-4197.880	-166.016
15415.451	4402.879	-168.457
807.661	6948.144	-170.898
-4010.622	-677.314	-173.340
-2596.840	-6203.203	-175.781
1859.631	14351.308	-178.223
14625.877	11741.299	-180.664
1112.815	4347.429	-183.105
7457.419	2521.830	-185.547
-3068.119	-3017.245	-187.988
17979.158	10151.629	-190.430
-3648.064	3518.000	-192.871
7965.831	13631.438	-195.313
4504.224	8261.338	-197.754
-2504.535	1697.004	-200.195
14482.849	14438.709	-202.637
7313.683	7374.921	-205.078
-1468.295	1512.854	-207.520
-9391.969	-4597.141	-209.961
2839.377	-6429.904	-212.402
1556.204	-10472.697	-214.844
3625.886	-5629.667	-217.285
-7596.368	-5177.190	-219.727
16044.555	-4146.627	-222.168
5301.293	4114.254	-224.609
4716.032	987.048	-227.051
2717.978	-1927.520	-229.492
8837.607	11427.000	-231.934
-9212.705	-12964.283	-234.375
1415.914	-1275.481	-236.816
197.234	3496.153	-239.258
8214.442	-533.301	-241.699
-725.470	-629.992	-244.141
-4693.910	11999.631	-246.582
307.181	-9261.803	-249.023
11100.896	832.009	-251.465
698.351	-4512.820	-253.906
-835.988	3742.191	-256.348
855.938	8997.294	-258.789
-6065.806	3128.750	-261.230
6987.048	-5661.948	-263.672
-4896.391	6992.515	-266.113
10351.564	10030.111	-268.555
119.537	5988.619	-270.996
7788.801	-11514.859	-273.438
4713.165	-6714.054	-275.879
3444.426	-6473.729	-278.320
7551.754	-4618.951	-280.762
7264.479	14534.900	-283.203
334.379	-379.500	-285.645
15968.275	-12689.011	-288.086
-6021.199	8827.286	-290.527
3208.640	4296.468	-292.969
1093.160	1971.890	-295.410
4208.867	-6851.456	-297.852
-10215.109	3836.953	-300.293
-3709.813	5567.536	-302.734
-948.117	5071.342	-305.176
-1819.220	-6582.321	-307.617
1276.507	-4066.834	-310.059
3349.126	7491.025	-312.500
3280.279	15011.929	-314.941
3298.506	1207.871	-317.383
-3331.046	8294.966	-319.824
-9535.639	-4352.219	-322.266
-282.242	3819.574	-324.707
-8511.250	7784.129	-327.148
1261.245	-15076.877	-329.590
8106.100	-5307.497	-332.031
-10509.575	-2562.066	-334.473
2420.570	2942.134	-336.914
1115.152	10279.861	-339.355
17450.656	-9058.438	-341.797
-7800.172	1332.768	-344.238
127.671	159.865	-346.680
3299.706	1512.119	-349.121
4993.361	-5369.546	-351.563
8495.836	9577.156	-354.004
2819.443	11168.761	-356.445
-10703.136	-1817.158	-358.887
-368.443	-1291.989	-361.328
16484.801	11334.516	-363.770
7170.910	4467.603	-366.211
-2626.145	4624.365	-368.652
-10883.972	-7459.362	-371.094
1352.336	-2617.769	-373.535
12778.729	834.964	-375.977
9909.935	-16587.311	-378.418
-2398.890	6390.019	-380.859
-9157.847	1866.353	-383.301
-1599.308	-835.196	-385.742
-6117.710	7951.284	-388.184
6243.658	-8118.318	-390.625
-5534.750	-8714.391	-393.066
-25.430	-405.830	-395.508
3618.613	-3185.962	-397.949
2985.801	-107.033	-400.391
6432.498	-76.081	-402.832
-1296.496	-248.831	-405.273
16513.711	7157.081	-407.715
7158.414	-8364.451	-410.156
12486.242	-966.097	-412.598
3688.809	-7723.595	-415.039
-5330.316	8528.677	-417.480
-2283.452	-3250.206	-419.922
-2013.525	4813.795	-422.363
-2771.252	5524.750	-424.805
-7820.843	3229.530	-427.246
4374.341	-1115.733	-429.688
-7884.826	-4004.357	-432.129
3766.479	998.163	-434.570
2955.070	-3848.929	-437.012
-14164.729	-15589.840	-439.453
3464.434	5225.862	-441.895
-2724.027	13712.359	-444.336
55.625	-9339.709	-446.777
-3334.869	3225.264	-449.219
2806.702	-5914.351	-451.660
2724.955	-8108.157	-454.102
-999.770	-738.162	-456.543
-1091.130	-224.742	-458.984
2349.200	3881.119	-461.426
8394.973	-281.553	-463.867
5693.900	8501.367	-466.309
2516.257	-11490.449	-468.750
6839.744	-1913.216	-471.191
-4356.655	-5895.850	-473.633
11062.732	3677.349	-476.074
-6373.239	6792.368	-478.516
-10403.321	-650.462	-480.957
3101.002	1228.245	-483.398
6541.456	5203.096	-485.840
18238.781	-2638.379	-488.281
-4405.294	-7706.798	-490.723
-7710.591	-13133.437	-493.164
-8584.377	-8942.533	-495.605
-3311.532	10795.612	-498.047
771.159	1246.450	-500.488
-4672.927	-7436.762	-502.930
1044.354	1980.015	-505.371
9942.554	584.901	-507.813
-2134.371	9787.064	-510.254
5568.770	6114.669	-512.695
2841.321	19.591	-515.137
-5261.772	-7397.825	-517.578
2543.577	6000.065	-520.020
-2307.476	-3093.305	-522.461
-6332.932	501.198	-524.902
822.104	3212.604	-527.344
14475.955	8485.422	-529.785
-4217.784	-1789.618	-532.227
-1565.347	3513.110	-534.668
7302.931	-9250.188	-537.109
6503.938	8423.754	-539.551
2738.806	4693.319	-541.992
-1214.077	2429.990	-544.434
10388.203	6647.909	-546.875
9682.465	-3509.675	-549.316
8803.493	-10399.770	-551.758
3758.203	9279.701	-554.199
10343.362	1436.881	-556.641
1609.313	-4920.712	-559.082
-2753.681	-6605.068	-561.523
-5730.275	-439.055	-563.965
552.111	-2310.642	-566.406
2755.285	-2652.815	-568.848
2666.109	-8047.431	-571.289
-2693.181	2026.869	-573.730
-2599.541	-1111.694	-576.172
5521.595	-6815.712	-578.613
9481.068	-4192.887	-581.055
1106.627	-5219.480	-583.496
-9524.152	9570.316	-585.938
61.216	250.971	-588.379
11753.227	1402.895	-590.820
6977.644	-3880.191	-593.262
-1530.946	-9492.520	-595.703
-5148.058	9741.042	-598.145
-13955.539	-6515.260	-600.586
1374.128	-2033.217	-603.027
7504.911	-141.775	-605.469
1511.589	14508.568	-607.910
-8416.432	-12137.972	-610.352
5365.848	-4591.981	-612.793
1701.197	-5765.529	-615.234
358.898	7373.387	-617.676
-2082.353	2341.976	-620.117
1364.536	3674.987	-622.559
-5141.667	6429.273	-625.000
7121.441	3611.664	-627.441
-5192.771	5161.035	-629.883
4329.439	1756.708	-632.324
1789.712	2730.191	-634.766
4316.988	-15319.789	-637.207
-4891.232	-1366.552	-639.648
-430.598	1603.957	-642.090
-10238.920	734.631	-644.531
-13164.086	1136.467	-646.973
-6428.831	-1715.290	-649.414
9047.143	4589.677	-651.855
6073.503	-2233.514	-654.297
-6669.683	535.786	-656.738
-5755.545	6124.045	-659.180
-3008.949	-1101.411	-661.621
9745.687	-2517.297	-664.063
-2567.087	-3016.437	-666.504
-4815.367	5623.344	-668.945
3018.019	3971.731	-671.387
485.055	11294.744	-673.828
-626.903	-887.725	-676.270
-4680.176	942.996	-678.711
950.712	8968.794	-681.152
-3019.779	-6076.230	-683.594
10792.486	5889.460	-686.035
-8472.661	76.512	-688.477
4412.019	7293.491	-690.918
-4279.907	-11824.358	-693.359
-3364.417	-655.176	-695.801
-3524.595	-642.208	-698.242
-428.554	-7727.082	-700.684
6696.139	-8520.148	-703.125
1691.329	-5479.296	-705.566
-5955.763	-11375.060	-708.008
-3066.369	-3640.433	-710.449
-10503.646	10790.270	-712.891
-3576.032	975.639	-715.332
-893.310	4660.281	-717.773
5535.691	-4369.646	-720.215
4738.149	4033.422	-722.656
350.567	-10152.901	-725.098
4972.868	10914.790	-727.539
308.955	4092.733	-729.980
196.934	1275.388	-732.422
5366.902	-3369.384	-734.863
8013.176	4601.012	-737.305
-7604.437	173.861	-739.746
-765.768	9585.430	-742.188
3189.106	7077.169	-744.629
-1890.559	-10883.778	-747.070
6428.029	9704.973	-749.512
-2140.493	-3391.693	-751.953
-806.204	-1962.212	-754.395
1681.104	12572.611	-756.836
4321.177	5843.911	-759.277
-662.711	3528.681	-761.719
962.764	-1577.055	-764.160
3388.304	2134.530	-766.602
956.077	635.406	-769.043
6107.853	-8155.991	-771.484
-745.580	-5797.659	-773.926
-948.964	-1153.645	-776.367
2581.346	4045.917	-778.809
-1838.705	-6582.910	-781.250
1309.872	3942.340	-783.691
-9857.668	3381.364	-786.133
-1956.949	-316.838	-788.574
-2561.570	3756.354	-791.016
15763.605	3207.320	-793.457
-903.306	-21.758	-795.898
2461.561	-1003.286	-798.340
1099.857	-3059.704	-800.781
11434.191	8841.407	-803.223
4143.432	8180.969	-805.664
7053.824	-5628.264	-808.105
1333.510	-542.334	-810.547
582.127	677.089	-812.988
-2278.401	1369.073	-815.430
30.559	1576.374	-817.871
2756.028	-2782.143	-820.313
-2553.673	1990.300	-822.754
-3117.697	-1102.535	-825.195
-7854.924	6034.180	-827.637
913.872	1850.511	-830.078
-5674.063	2487.043	-832.520
3874.740	3491.045	-834.961
-372.099	-8638.826	-837.402
414.623	3065.617	-839.844
-2051.570	-734.980	-842.285
1694.418	8637.889	-844.727
10407.033	-2827.775	-847.168
2581.007	6771.363	-849.609
7605.870	-5393.831	-852.051
3916.076	2430.304	-854.492
392.697	4837.805	-856.934
-3948.977	-936.268	-859.375
-1228.178	7432.991	-861.816
-2767.501	-3253.833	-864.258
5590.026	955.685	-866.699
-2223.274	-649.516	-869.141
4669.414	-5355.743	-871.582
7597.587	3425.719	-874.023
2941.447	-666.395	-876.465
-7981.203	-8869.896	-878.906
-3966.391	9695.601	-881.348
3791.431	76.863	-883.789
2059.394	992.124	-886.230
6452.047	-4888.757	-888.672
6235.440	5957.953	-891.113
370.540	-3081.492	-893.555
-4452.960	2012.467	-895.996
8239.999	-4606.391	-898.438
-2310.963	3739.181	-900.879
21.766	-5655.098	-903.320
-882.649	-3244.905	-905.762
-3342.248	889.097	-908.203
-6389.621	-1326.188	-910.645
-1388.238	-3616.839	-913.086
4805.090	4545.471	-915.527
-4618.689	-2187.328	-917.969
-729.059	-484.701	-920.410
4034.776	-6405.011	-922.852
813.970	9979.830	-925.293
-5382.222	-6978.354	-927.734
-994.879	-5853.777	-930.176
1645.979	7615.674	-932.617
1415.460	-4477.974	-935.059
243.920	1038.495	-937.500
5270.865	1153.955	-939.941
8027.637	7056.974	-942.383
1049.635	3089.193	-944.824
-3913.121	7544.922	-947.266
4799.849	2583.604	-949.707
4278.479	-7006.357	-952.148
