1	3
2	7
3	96
4	68
5	50
6	54
7	150
8	766
9	1295
10	597
11	490
12	303
13	250
14	206
15	164
16	144
17	128
18	106
19	101
20	104
21	90
22	77
23	79
24	64
25	76
26	55
27	65
28	41
29	44
30	43
31	44
32	50
33	50
34	59
35	44
36	38
37	30
38	33
39	39
40	32
41	33
42	28
43	34
44	20
45	33
46	27
47	32
48	34
49	33
50	19
51	29
52	41
53	23
54	24
55	31
56	27
57	22
58	27
59	19
60	41
61	32
62	26
63	22
64	29
65	26
66	23
67	25
68	24
69	18
70	29
71	13
72	18
73	19
74	14
75	13
76	11
77	26
78	20
79	21
80	14
81	18
82	17
83	19
84	13
85	17
86	21
87	15
88	16
89	11
90	21
91	17
92	9
93	12
94	20
95	18
96	17
97	12
98	10
99	12
100	17
101	12
102	7
103	10
104	16
105	9
106	10
107	9
108	8
109	10
110	10
111	14
112	10
113	11
114	17
115	14
116	10
117	10
118	10
119	8
120	9
121	9
122	6
123	6
124	12
125	13
126	7
127	8
128	4
129	5
130	13
131	6
132	9
133	8
134	7
135	4
136	3
137	6
138	8
139	4
140	5
141	8
142	5
143	9
144	8
145	0
146	8
147	6
148	8
149	1
150	8
151	3
152	6
153	11
154	6
155	5
156	7
157	3
158	3
159	6
160	2
161	7
162	2
163	5
164	3
165	7
166	5
167	1
168	6
169	4
170	4
171	0
172	2
173	3
174	4
175	2
176	3
177	5
178	5
179	1
180	5
181	1
182	3
183	4
184	7
185	2
186	4
187	4
188	3
189	3
190	2
191	2
192	5
193	2
194	3
195	4
196	3
197	1
198	3
199	1
200	6
201	5
202	1
203	3
204	2
205	4
206	4
207	4
208	2
209	5
210	2
211	3
212	1
213	4
214	3
215	2
216	4
217	1
218	2
219	1
220	2
221	1
222	2
223	3
224	2
225	3
226	2
227	2
228	0
229	1
230	1
231	1
232	3
233	3
234	2
235	3
236	1
237	3
238	1
239	2
240	3
241	2
242	1
243	2
244	2
245	0
246	0
247	5
248	2
249	0
250	1
251	2
252	2
253	1
254	2
255	2
256	0

