-1	-0.2605346	12884.15
-0.92	-0.2534862	12884.7
-0.84	-0.2465146	12885.25
-0.76	-0.2404316	12885.8
-0.68	-0.2351338	12886.34
-0.6	-0.2297705	12886.89
-0.52	-0.2259721	12887.44
-0.44	-0.2261021	12887.99
-0.36	-0.2269537	12888.53
-0.28	-0.226704	12889.08
-0.2	-0.2267905	12889.63
-0.12	-0.2277037	12890.17
-0.04	-0.2281116	12890.72
0.04	-0.2287638	12891.27
0.12	-0.2283454	12891.82
0.2	-0.2287083	12892.36
0.28	-0.2287412	12892.91
0.36	-0.2287757	12893.46
0.44	-0.2281859	12894
0.52	-0.2297573	12894.55
0.6	-0.2294506	12895.1
0.68	-0.2291182	12895.64
0.76	-0.2295359	12896.19
0.84	-0.2277046	12896.74
0.92	-0.2289722	12897.29
1	-0.2288305	12897.83
1.08	-0.2287817	12898.38
1.16	-0.200072	12898.93
1.24	-0.1955939	12899.47
1.32	-0.1888126	12900.02
1.4	-0.1846335	12900.57
1.48	-0.177953	12901.12
1.56	-0.1488599	12901.66
1.64	-0.2298053	12902.21
1.72	-0.2294274	12902.76
1.8	-0.2290414	12903.3
1.88	-0.2288841	12903.85
1.96	-0.2297531	12904.4
2.04	-0.2298487	12904.94
2.12	-0.2298189	12905.49
2.2	-0.2299235	12906.04
2.28	-0.1119272	12906.58
2.36	-0.1371943	12907.13
2.44	-0.1411308	12907.68
2.52	-0.1415438	12908.23
2.6	-0.1387403	12908.77
2.68	-0.1367083	12909.32
2.76	-0.1365653	12909.87
2.84	-0.1338184	12910.41
2.92	-0.1321708	12910.96
3	-0.1289914	12911.51
3.08	-0.128357	12912.06
3.16	-0.1241817	12912.6
3.24	-0.1231601	12913.15
3.32	-0.1228083	12913.7
3.4	-0.120875	12914.24
3.48	-0.1192527	12914.79
3.56	-0.1164078	12915.34
3.64	-0.1160595	12915.88
3.72	-0.1122677	12916.43
3.8	-0.1122891	12916.98
3.88	-0.1092439	12917.53
3.96	-0.1073061	12918.07
4.04	-0.1043094	12918.62
4.12	-0.1029132	12919.17
4.2	-0.08663791	12919.78
4.28	-0.08495393	12920.36
4.36	-0.08056716	12920.9
4.44	-0.0780351	12921.45
4.52	-0.07443962	12922
4.6	-0.06865136	12922.55
4.68	-0.06302131	12923.09
4.76	-0.05655642	12923.64
4.84	-0.05158431	12924.18
4.92	-0.04234708	12924.73
5	-0.03543567	12925.28
5.08	-0.02532709	12925.83
5.16	-0.01625999	12926.38
5.24	0.001039904	12927.26
5.32	0.005369944	12927.82
5.4	0.02311059	12928.5
5.48	0.0357708	12929.07
5.56	0.05070179	12929.62
5.64	0.06688721	12930.16
5.72	0.08017261	12930.7
5.8	0.09594341	12931.38
5.88	0.1144843	12931.95
5.96	0.1300576	12932.5
6.04	0.1489418	12933.05
6.12	0.1675726	12933.59
6.2	0.1863876	12934.14
6.28	0.20533	12934.69
6.36	0.2228902	12935.24
6.44	0.2437517	12935.78
6.52	0.2666241	12936.33
6.6	0.2877626	12936.88
6.68	0.3076119	12937.42
6.76	0.3300365	12937.97
6.84	0.3521897	12938.52
6.92	0.3741713	12939.06
7	0.3945063	12939.61
