-1	-0.6950353	13557.03
-0.98	-0.694498	13557.58
-0.96	-0.6950076	13558.12
-0.94	-0.6946693	13558.67
-0.92	-0.6938174	13559.22
-0.9	-0.6937284	13559.76
-0.88	-0.6909958	13560.31
-0.86	-0.6911291	13560.86
-0.84	-0.6877953	13561.41
-0.82	-0.6850368	13561.95
-0.8	-0.6842046	13562.5
-0.78	-0.6815525	13563.05
-0.76	-0.6819249	13563.59
-0.74	-0.6795474	13564.14
-0.72	-0.6789412	13564.69
-0.7	-0.6738276	13565.24
-0.68	-0.673094	13565.78
-0.66	-0.6671817	13566.33
-0.64	-0.6745533	13566.88
-0.62	-0.6667315	13567.42
-0.6	-0.6628347	13567.97
-0.58	-0.6747414	13568.52
-0.56	-0.6721267	13569.07
-0.54	-0.6701066	13569.61
-0.52	-0.6665478	13570.16
-0.5	-0.6643381	13570.71
-0.48	-0.661806	13571.25
-0.46	-0.6653913	13571.8
-0.44	-0.6645851	13572.35
-0.42	-0.654755	13572.89
-0.4	-0.6510471	13573.44
-0.38	-0.6464838	13573.99
-0.36	-0.6427763	13574.54
-0.34	-0.6410311	13575.08
-0.32	-0.6465228	13575.63
-0.3	-0.646117	13576.18
-0.28	-0.6444144	13576.72
-0.26	-0.6405572	13577.27
-0.24	-0.6360251	13577.82
-0.22	-0.6310545	13578.36
-0.2	-0.6225774	13578.91
-0.18	-0.6183057	13579.46
-0.16	-0.6069482	13580.01
-0.14	-0.592342	13580.55
-0.12	-0.5865476	13581.1
-0.1	-0.5693127	13581.65
-0.08	-0.5531393	13582.19
-0.06	-0.5425531	13582.74
-0.04	-0.5228778	13583.29
-0.02	-0.5169244	13583.83
0	-0.5120609	13584.38
0.02	-0.5136408	13584.93
0.04	-0.5116078	13585.48
0.06	-0.5047179	13586.02
0.08	-0.5032023	13586.57
0.1	-0.4949331	13587.12
0.12	-0.3280367	13587.66
0.14	-0.3232377	13588.21
0.16	-0.3151996	13588.76
0.18	-0.3084721	13589.3
0.2	-0.3082896	13589.85
0.22	-0.3049791	13590.4
0.24	-0.2987896	13590.95
0.26	-0.3010684	13591.49
0.28	-0.3051192	13592.04
0.3	-0.2884311	13592.59
0.32	-0.2837239	13593.13
0.34	-0.2781354	13593.68
0.36	-0.2703008	13594.23
0.38	-0.2596229	13594.78
0.4	-0.2444448	13595.32
0.42	-0.2274576	13595.87
0.44	-0.2046696	13596.42
0.46	-0.1786508	13596.96
0.48	-0.1504384	13597.51
0.5	-0.1190946	13598.06
0.52	-0.08447719	13598.67
0.54	-0.04980151	13599.25
0.56	-0.01398183	13599.8
0.58	0.02395387	13600.35
0.6	0.06311148	13600.89
0.62	0.1017296	13601.5
0.64	0.1427228	13602.04
0.66	0.1836802	13602.58
0.68	0.2261591	13603.13
0.7	0.2687123	13603.68
0.72	0.3123661	13604.22
0.74	0.3557049	13604.77
0.76	0.400139	13605.32
0.78	0.4447778	13605.86
0.8	0.4889801	13606.41
0.82	0.5346538	13606.96
0.84	0.5796961	13607.51
0.86	0.6252105	13608.05
0.88	0.6703784	13608.6
0.9	0.7166784	13609.15
0.92	0.7632152	13609.69
0.94	0.8092476	13610.24
0.96	0.8558396	13610.79
0.98	0.9016933	13611.33
1	0.9484643	13611.88
