-1	-0.2781071	9198.361
-0.92	-0.2700165	9198.911
-0.84	-0.262199	9199.458
-0.76	-0.2551164	9200.005
-0.68	-0.2484801	9200.552
-0.6	-0.2425467	9201.099
-0.52	-0.2395892	9201.647
-0.44	-0.2384313	9202.194
-0.36	-0.2383605	9202.741
-0.28	-0.2376048	9203.288
-0.2	-0.2376551	9203.835
-0.12	-0.2383437	9204.383
-0.04	-0.2380457	9204.931
0.04	-0.2380163	9205.477
0.12	-0.2379529	9206.022
0.2	-0.2379986	9206.568
0.28	-0.2371393	9207.116
0.36	-0.2382724	9207.663
0.44	-0.2387616	9208.21
0.52	-0.2383896	9208.757
0.6	-0.2382103	9209.304
0.68	-0.2387156	9209.851
0.76	-0.2394618	9210.398
0.84	-0.2390734	9210.945
0.92	-0.2393761	9211.492
1	-0.2394235	9212.038
1.08	-0.2145847	9212.587
1.16	-0.1914577	9213.134
1.24	-0.1859292	9213.681
1.32	-0.1804157	9214.228
1.4	-0.1744893	9214.774
1.48	-0.1659229	9215.321
1.56	-0.1390799	9215.868
1.64	-0.219893	9216.416
1.72	-0.2197324	9216.963
1.8	-0.2190668	9217.51
1.88	-0.218115	9218.056
1.96	-0.2181157	9218.603
2.04	-0.2181792	9219.149
2.12	-0.2184129	9219.696
2.2	-0.2182643	9220.244
2.28	-0.1011828	9220.791
2.36	-0.1253753	9221.339
2.44	-0.1280991	9221.886
2.52	-0.1291187	9222.433
2.6	-0.1253088	9222.979
2.68	-0.1233506	9223.527
2.76	-0.1219433	9224.073
2.84	-0.1200316	9224.62
2.92	-0.1174445	9225.167
3	-0.1168316	9225.714
3.08	-0.1120311	9226.262
3.16	-0.1107757	9226.81
3.24	-0.1085037	9227.356
3.32	-0.1071252	9227.903
3.4	-0.1041204	9228.45
3.48	-0.102385	9228.997
3.56	-0.1008529	9229.546
3.64	-0.08717146	9230.159
3.72	-0.08578502	9230.739
3.8	-0.08457251	9231.279
3.88	-0.08336078	9231.826
3.96	-0.08995234	9232.505
4.04	-0.07856351	9233.145
4.12	-0.07588292	9233.721
4.2	-0.07453492	9234.265
4.28	-0.07209908	9234.812
4.36	-0.06706443	9235.358
4.44	-0.06185497	9235.905
4.52	-0.05714088	9236.452
4.6	-0.05667974	9237.13
4.68	-0.04556661	9237.771
4.76	-0.03739515	9238.344
4.84	-0.0312609	9238.891
4.92	-0.02057019	9239.437
5	-0.01095836	9239.99
5.08	-0.0002163232	9240.875
5.16	0.01211765	9241.437
5.24	0.02514775	9241.982
5.32	0.03853288	9242.53
5.4	0.05257312	9243.077
5.48	0.06593937	9243.624
5.56	0.08044869	9244.164
5.64	0.09125115	9244.711
5.72	0.09639362	9245.258
5.8	0.09822135	9245.806
5.88	0.1516045	9246.418
5.96	0.1661411	9246.955
6.04	0.1844768	9247.502
6.12	0.2024704	9248.049
6.2	0.2220134	9248.596
6.28	0.242313	9249.143
6.36	0.2629662	9249.689
6.44	0.2803877	9250.236
6.52	0.303066	9250.784
6.6	0.3248918	9251.331
6.68	0.3470701	9251.878
6.76	0.3692271	9252.425
6.84	0.3917071	9252.973
6.92	0.4131539	9253.52
7	0.4303234	9254.064
